#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;866837;870217;3380;50;226;276
2;MasterLeePhD;Master Lee PhD;2533274793230093;330654;333559;2905;48;184;232
3;SheepDip;Ryuukishi634;2533274841110750;385165;387580;2415;46;205;251
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;646505;648710;2205;44;215;259
5;Scottish_Sin;Scottish Sin;2533274798575633;545425;547320;1895;42;76;118
6;ShadowlessEdge;Shadowless Edge;2535418358478334;627829;629679;1850;40;336;376
7;Chyld989;Chyld989;2533274824150207;386460;388180;1720;38;126;164
8;profjjj;profjjj;2533274829351135;114607;116037;1430;36;264;300
9;BadMoodJones;Junglee91;2533275020457265;118856;120226;1370;34;223;257
10;Akosii;Akosii;2533274876129944;346740;348100;1360;32;127;159
11;Zonky;Zonky;2535470751963594;81870;83155;1285;30;330;360
12;APOPHIS1989;APOPHIS1989;2533274792861176;314719;315949;1230;28;59;87
13;CallMeCraig;matsze;2533274817036922;229691;230916;1225;26;201;227
14;Knottian;Knottian;2533274805216213;216606;217461;855;24;90;114
15;Bugalugs214;bugalugs214;2535471084374195;132911;133611;700;22;176;198
16;FairyEmpire;baboy1337;2533274848211122;419105;419760;655;20;208;228
17;DeusJabu;DeusJabu;2535431624153776;164589;165214;625;18;61;79
18;FunkyOne;Sir Funkified;2533274831236982;241730;242285;555;16;27;43
19;brunopcosta1;brunopcosta1;2535437287890796;261373;261793;420;14;246;260
20;n0tjack;n0tjack;2533274808155558;180636;181021;385;12;213;225
21;UnveiledArk;UnveiledArk;2533274934249959;366110;366420;310;10;235;245
22;Mort;Mortaigne;2533274924850886;156482;156772;290;8;123;131
23;CRZYSPZ;CRZYSPZ;2533274896685914;412115;412390;275;6;52;58
24;Running_Riot;BoutTreeFidy-208;2535457582061110;42300;42560;260;4;31;35
25;Sikamikanico;Sikamikanico;2599622463478870;130938;131163;225;2;49;51
26;dfunktjester;dFunkt jestEr;2533274829581469;112427;112647;220;1;87;88
27;low187;ShadowArceus5;2533274870566975;238265;238395;130;1;131;132
28;BeardoN7x;BeardoA7x;2533274924115209;101830;101945;115;1;219;220
29;PhantomFox;PhantomFox75-460;2535436728258152;64297;64402;105;1;106;107
30;OneBadMutha;OneBadMutha;2728296738546254;53193;53268;75;1;93;94
31;MMarfil;MMarfil;2533274884719422;104624;104694;70;1;26;27
32;dscharles;dscharles;2533275014769270;64426;64486;60;1;14;15
33;BrigadiersBlue;Brigadiers Blue;2533274916311937;68838;68883;45;1;33;34
33;TheSlickTony;TheSlickTony;2533275010815429;109513;109558;45;1;7;8
35;supercommodore;supercommodore;2533274982646378;24602;24632;30;1;60;61
36;Bluehawk357;BlueHawk357;2533274876723326;112253;112273;20;1;3;4
37;Xumbrega;ctZz1;2533274892320729;155110;155125;15;1;22;23
38;judge;judge;2533274802991000;408490;408490;0;0;114;114
38;Shadowgasm;Shadowgasm;2736338880739054;336600;336600;0;0;170;170
38;xJavontax;xJavontax;2533274819674251;48546;48546;0;0;48;48
38;TheSego;The Sego;2533274801846949;151779;151779;0;0;4;4
38;Foorbits;Foorbits;2624419068575218;50398;50398;0;0;40;40
38;BananaBox39;MaidenLOKO;2533274891998560;189095;189095;0;0;70;70
38;MrZweistein;MrZweistein;2533274796780325;131900;131900;0;0;3;3
