#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;883007;889712;6705;50;472;522
2;MasterLeePhD;Master Lee PhD;2533274793230093;335709;341779;6070;48;410;458
3;Akosii;Akosii;2533274876129944;350050;352495;2445;46;257;303
4;Zonky;Zonky;2535470751963594;87930;89595;1665;44;532;576
5;profjjj;profjjj;2533274829351135;119142;120337;1195;42;484;526
6;APOPHIS1989;APOPHIS1989;2533274792861176;319144;320209;1065;40;204;244
7;UnveiledArk;UnveiledArk;2533274934249959;368205;369265;1060;38;344;382
8;brunopcosta1;brunopcosta1;2535437287890796;265003;265948;945;36;431;467
9;CallMeCraig;matsze;2533274817036922;235601;236401;800;34;377;411
10;Scottish_Sin;Scottish Sin;2533274798575633;550455;551180;725;32;241;273
11;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;655055;655680;625;30;471;501
12;FairyEmpire;baboy1337;2533274848211122;421630;422235;605;28;315;343
13;dscharles;dscharles;2533275014769270;64591;65146;555;26;45;71
14;ShadowlessEdge;Shadowless Edge;2535418358478334;631319;631834;515;24;510;534
15;SheepDip;Ryuukishi634;2533274841110750;391355;391865;510;22;393;415
16;n0tjack;n0tjack;2533274808155558;181776;182231;455;20;312;332
17;DeusJabu;DeusJabu;2535431624153776;166149;166549;400;18;118;136
18;Knottian;Knottian;2533274805216213;218191;218546;355;16;205;221
19;CRZYSPZ;CRZYSPZ;2533274896685914;412700;413050;350;14;62;76
20;Mort;Mortaigne;2533274924850886;157552;157892;340;12;211;223
21;Running_Riot;BoutTreeFidy-208;2535457582061110;43375;43710;335;10;96;106
22;low187;ShadowArceus5;2533274870566975;238895;239213;318;8;155;163
23;Chyld989;Chyld989;2533274824150207;392535;392775;240;6;330;336
24;BananaBox39;MaidenLOKO;2533274891998560;189355;189590;235;4;75;79
25;Bugalugs214;bugalugs214;2535471084374195;134261;134471;210;2;229;231
26;BadMoodJones;Junglee91;2533275020457265;121541;121746;205;1;351;352
27;TheSlickTony;TheSlickTony;2533275010815429;109633;109788;155;1;12;13
28;OneBadMutha;OneBadMutha;2728296738546254;54263;54393;130;1;157;158
29;FunkyOne;Sir Funkified;2533274831236982;243200;243325;125;1;117;118
30;judge;judge;2533274802991000;412105;412225;120;1;235;236
31;Xumbrega;ctZz1;2533274892320729;155585;155700;115;1;49;50
31;dfunktjester;dFunkt jestEr;2533274829581469;113537;113652;115;1;124;125
31;Sikamikanico;Sikamikanico;2599622463478870;131633;131748;115;1;99;100
34;MMarfil;MMarfil;2533274884719422;104774;104869;95;1;48;49
35;PhantomFox;PhantomFox75-460;2535436728258152;64742;64817;75;1;145;146
35;michael;Rngesus37;2535419776788793;39527;39602;75;1;15;16
37;BrigadiersBlue;Brigadiers Blue;2533274916311937;69358;69388;30;1;64;65
38;MrZweistein;MrZweistein;2533274796780325;132375;132390;15;1;28;29
39;supercommodore;supercommodore;2533274982646378;24647;24652;5;1;64;65
40;TheSego;The Sego;2533274801846949;151849;151849;0;0;7;7
40;BeardoN7x;BeardoA7x;2533274924115209;101945;101945;0;0;221;221
40;Bluehawk357;BlueHawk357;2533274876723326;112273;112273;0;0;5;5
40;Shadowgasm;Shadowgasm;2736338880739054;336600;336600;0;0;171;171
40;xJavontax;xJavontax;2533274819674251;48546;48546;0;0;93;93
40;Foorbits;Foorbits;2624419068575218;50398;50398;0;0;49;49
