#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;631834;640044;8210;50;534;584
2;Zonky;Zonky;2535470751963594;89595;96255;6660;48;576;624
3;Plagueborne;The Wicked Soul;2533274925208344;889712;892532;2820;46;522;568
4;Mort;Mortaigne;2533274924850886;157892;160002;2110;44;223;267
5;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;655680;657525;1845;42;501;543
6;judge;judge;2533274802991000;412225;413440;1215;40;236;276
7;Running_Riot;BoutTreeFidy-208;2535457582061110;43710;44885;1175;38;106;144
8;dscharles;dscharles;2533275014769270;65146;66306;1160;36;71;107
9;APOPHIS1989;APOPHIS1989;2533274792861176;320209;321324;1115;34;244;278
10;CRZYSPZ;CRZYSPZ;2533274896685914;413050;414110;1060;32;76;108
11;OneBadMutha;OneBadMutha;2728296738546254;54393;55198;805;30;158;188
12;MasterLeePhD;Master Lee PhD;2533274793230093;341779;342559;780;28;458;486
13;Scottish_Sin;Scottish Sin;2533274798575633;551180;551855;675;26;273;299
14;FairyEmpire;baboy1337;2533274848211122;422235;422885;650;24;343;367
15;CallMeCraig;matsze;2533274817036922;236401;236931;530;22;411;433
16;Knottian;Knottian;2533274805216213;218546;219026;480;20;221;241
17;Chyld989;Chyld989;2533274824150207;392775;393225;450;18;336;354
18;Bugalugs214;bugalugs214;2535471084374195;134471;134916;445;16;231;247
19;profjjj;profjjj;2533274829351135;120337;120747;410;14;526;540
20;SheepDip;Ryuukishi634;2533274841110750;391865;392265;400;12;415;427
21;dfunktjester;dFunkt jestEr;2533274829581469;113652;113917;265;10;125;135
21;supercommodore;supercommodore;2533274982646378;24652;24917;265;10;65;75
23;Akosii;Akosii;2533274876129944;352495;352750;255;6;303;309
24;brunopcosta1;brunopcosta1;2535437287890796;265948;266183;235;4;467;471
25;Kreten;Cro Kreten;2690766741657668;260943;261148;205;2;0;2
26;TheSlickTony;TheSlickTony;2533275010815429;109788;109988;200;1;13;14
27;MrZweistein;MrZweistein;2533274796780325;132390;132560;170;1;29;30
28;FunkyOne;Sir Funkified;2533274831236982;243325;243490;165;1;118;119
29;Sikamikanico;Sikamikanico;2599622463478870;131748;131903;155;1;100;101
30;low187;ShadowArceus5;2533274870566975;239213;239358;145;1;163;164
30;PhantomFox;PhantomFox75-460;2535436728258152;64817;64962;145;1;146;147
32;michael;Rngesus37;2535419776788793;39602;39737;135;1;16;17
33;DeusJabu;DeusJabu;2535431624153776;166549;166624;75;1;136;137
34;Xumbrega;ctZz1;2533274892320729;155700;155755;55;1;50;51
35;BananaBox39;MaidenLOKO;2533274891998560;189590;189635;45;1;79;80
36;n0tjack;n0tjack;2533274808155558;182231;182261;30;1;332;333
36;Cyime;Cyime;2533274809898296;205410;205440;30;1;0;1
38;BadMoodJones;Junglee91;2533275020457265;121746;121771;25;1;352;353
38;BrigadiersBlue;Brigadiers Blue;2533274916311937;69388;69413;25;1;65;66
40;UnveiledArk;UnveiledArk;2533274934249959;369265;369285;20;1;382;383
41;MMarfil;MMarfil;2533274884719422;104869;104869;0;0;49;49
41;TheSego;The Sego;2533274801846949;151849;151849;0;0;7;7
41;BeardoN7x;BeardoA7x;2533274924115209;101945;101945;0;0;221;221
41;Bluehawk357;BlueHawk357;2533274876723326;112273;112273;0;0;5;5
41;Shadowgasm;Shadowgasm;2736338880739054;336600;336600;0;0;171;171
41;xJavontax;xJavontax;2533274819674251;48546;48546;0;0;93;93
41;Foorbits;Foorbits;2624419068575218;50398;50398;0;0;49;49
