#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;669121;674961;5840;50;1034;1084
2;Zonky;Zonky;2535470751963594;106850;110755;3905;48;950;998
3;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;667415;670725;3310;46;814;860
4;CRZYSPZ;CRZYSPZ;2533274896685914;422125;425315;3190;44;299;343
5;CallMeCraig;matsze;2533274817036922;240181;243016;2835;42;624;666
6;SheepDip;Ryuukishi634;2533274841110750;398220;400750;2530;40;643;683
7;Mort;Mortaigne;2533274924850886;167297;169792;2495;38;513;551
8;Shadowgasm;Shadowgasm;2736338880739054;343995;346390;2395;36;346;382
9;BadMoodJones;Junglee91;2533275020457265;123916;126176;2260;34;409;443
10;n0tjack;n0tjack;2533274808155558;187738;189678;1940;32;520;552
11;low187;ShadowArceus5;2533274870566975;246448;248198;1750;30;372;402
12;dfunktjester;dFunkt jestEr;2533274829581469;117582;119112;1530;28;258;286
13;Knottian;Knottian;2533274805216213;222641;224111;1470;26;356;382
14;Plagueborne;The Wicked Soul;2533274925208344;912827;914267;1440;24;1008;1032
15;APOPHIS1989;APOPHIS1989;2533274792861176;327869;329144;1275;22;548;570
16;FairyEmpire;baboy1337;2533274848211122;425075;426270;1195;20;459;479
17;Akosii;Akosii;2533274876129944;357720;358465;745;18;497;515
18;xJavontax;xJavontax;2533274819674251;49836;50406;570;16;107;123
18;Sikamikanico;Sikamikanico;2599622463478870;135353;135923;570;16;193;209
20;Cyime;Cyime;2533274809898296;215750;216310;560;12;212;224
20;brunopcosta1;brunopcosta1;2535437287890796;269952;270512;560;12;584;596
20;UnveiledArk;UnveiledArk;2533274934249959;371910;372470;560;12;444;456
23;OneBadMutha;OneBadMutha;2728296738546254;57203;57693;490;6;261;267
24;profjjj;profjjj;2533274829351135;131392;131872;480;4;894;898
25;MrZweistein;MrZweistein;2533274796780325;134690;135160;470;2;83;85
26;dscharles;dscharles;2533275014769270;68686;69131;445;1;150;151
27;Scottish_Sin;Scottish Sin;2533274798575633;556620;557045;425;1;475;476
28;FunkyOne;Sir Funkified;2533274831236982;245205;245605;400;1;209;210
29;judge;judge;2533274802991000;419805;420190;385;1;473;474
30;Mark3;Mark 3;2533274791777168;175785;176145;360;1;0;1
31;MasterLeePhD;Master Lee PhD;2533274793230093;350009;350354;345;1;707;708
31;DeusJabu;DeusJabu;2535431624153776;169884;170229;345;1;220;221
33;TheSego;The Sego;2533274801846949;152609;152949;340;1;25;26
34;Bugalugs214;bugalugs214;2535471084374195;138206;138536;330;1;353;354
35;Running_Riot;BoutTreeFidy-208;2535457582061110;46145;46460;315;1;196;197
36;supercommodore;supercommodore;2533274982646378;25817;26057;240;1;84;85
36;PhantomFox;PhantomFox75-460;2535436728258152;65962;66202;240;1;167;168
38;BrigadiersBlue;Brigadiers Blue;2533274916311937;71293;71513;220;1;106;107
39;BananaBox39;MaidenLOKO;2533274891998560;191690;191900;210;1;118;119
40;Xumbrega;ctZz1;2533274892320729;156435;156615;180;1;60;61
41;Kreten;Cro Kreten;2690766741657668;262523;262678;155;1;34;35
42;Foorbits;Foorbits;2624419068575218;50843;50993;150;1;55;56
43;TheSlickTony;TheSlickTony;2533275010815429;111248;111373;125;1;33;34
43;michael;Rngesus37;2535419776788793;40607;40732;125;1;38;39
45;Bluehawk357;BlueHawk357;2533274876723326;113433;113493;60;1;22;23
46;Chyld989;Chyld989;2533274824150207;406260;406260;0;0;722;722
46;MMarfil;MMarfil;2533274884719422;105224;105224;0;0;56;56
46;BeardoN7x;BeardoA7x;2533274924115209;107940;107940;0;0;334;334
