#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;917172;920152;2980;50;1080;1130
2;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;672110;674480;2370;48;896;944
3;ShadowlessEdge;Shadowless Edge;2535418358478334;682816;685161;2345;46;1134;1180
4;SheepDip;Ryuukishi634;2533274841110750;403585;405660;2075;44;729;773
5;Akosii;Akosii;2533274876129944;359750;361180;1430;42;547;589
6;Chyld989;Chyld989;2533274824150207;408780;410200;1420;40;766;806
7;MasterLeePhD;Master Lee PhD;2533274793230093;350824;352174;1350;38;712;750
8;CRZYSPZ;CRZYSPZ;2533274896685914;425890;427195;1305;36;353;389
9;Shadowgasm;Shadowgasm;2736338880739054;347700;348665;965;34;416;450
9;Scottish_Sin;Scottish Sin;2533274798575633;557860;558825;965;34;496;530
11;CallMeCraig;matsze;2533274817036922;243981;244901;920;30;688;718
12;profjjj;profjjj;2533274829351135;133027;133942;915;28;926;954
13;dscharles;dscharles;2533275014769270;69506;70391;885;26;152;178
14;Zonky;Zonky;2535470751963594;112880;113620;740;24;1040;1064
14;APOPHIS1989;APOPHIS1989;2533274792861176;330909;331649;740;24;610;634
16;Mort;Mortaigne;2533274924850886;170032;170727;695;20;552;572
17;Cyime;Cyime;2533274809898296;216830;217475;645;18;230;248
18;brunopcosta1;brunopcosta1;2535437287890796;271932;272562;630;16;634;650
19;PhantomFox;PhantomFox75-460;2535436728258152;66392;67002;610;14;169;183
20;BrigadiersBlue;Brigadiers Blue;2533274916311937;71973;72558;585;12;109;121
21;supercommodore;supercommodore;2533274982646378;26582;27132;550;10;93;103
22;FairyEmpire;baboy1337;2533274848211122;426520;426995;475;8;480;488
23;Sikamikanico;Sikamikanico;2599622463478870;136528;136968;440;6;223;229
24;dfunktjester;dFunkt jestEr;2533274829581469;119197;119612;415;4;287;291
25;low187;ShadowArceus5;2533274870566975;249283;249693;410;2;426;428
25;DeusJabu;DeusJabu;2535431624153776;170999;171409;410;2;237;239
27;Mark3;Mark 3;2533274791777168;176525;176905;380;1;2;3
28;Knottian;Knottian;2533274805216213;224496;224866;370;1;383;384
28;Kreten;Cro Kreten;2690766741657668;262988;263358;370;1;36;37
30;Bugalugs214;bugalugs214;2535471084374195;138686;139036;350;1;355;356
31;TheSego;The Sego;2533274801846949;153004;153304;300;1;27;28
32;FunkyOne;Sir Funkified;2533274831236982;245735;245950;215;1;211;212
33;OneBadMutha;OneBadMutha;2728296738546254;57843;58013;170;1;268;269
34;judge;judge;2533274802991000;420770;420935;165;1;486;487
35;MrZweistein;MrZweistein;2533274796780325;136335;136495;160;1;115;116
36;UnveiledArk;UnveiledArk;2533274934249959;373250;373380;130;1;474;475
37;BadMoodJones;Junglee91;2533275020457265;126216;126326;110;1;444;445
38;michael;Rngesus37;2535419776788793;40767;40862;95;1;40;41
39;BeardoN7x;BeardoA7x;2533274924115209;108030;108120;90;1;335;336
40;Xumbrega;ctZz1;2533274892320729;156675;156735;60;1;62;63
41;MMarfil;MMarfil;2533274884719422;105664;105704;40;1;57;58
42;BananaBox39;MaidenLOKO;2533274891998560;191990;192010;20;1;120;121
43;TheSlickTony;TheSlickTony;2533275010815429;111478;111493;15;1;35;36
44;n0tjack;n0tjack;2533274808155558;190813;190823;10;1;578;579
45;xJavontax;xJavontax;2533274819674251;50636;50636;0;0;124;124
45;Foorbits;Foorbits;2624419068575218;51148;51148;0;0;57;57
45;Running_Riot;BoutTreeFidy-208;2535457582061110;46490;46490;0;0;198;198
45;Bluehawk357;BlueHawk357;2533274876723326;113493;113493;0;0;23;23
