#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;675925;680955;5030;50;36;86
2;ShadowlessEdge;Shadowless Edge;2535418358478334;687701;691656;3955;48;44;92
3;brunopcosta1;brunopcosta1;2535437287890796;273527;277262;3735;46;24;70
4;BeardoN7x;BeardoA7x;2533274924115209;108130;111460;3330;44;1;45
5;n0tjack;n0tjack;2533274808155558;191588;194288;2700;42;12;54
6;MasterLeePhD;Master Lee PhD;2533274793230093;352874;355464;2590;40;8;48
7;Chyld989;Chyld989;2533274824150207;413865;416315;2450;38;48;86
8;APOPHIS1989;APOPHIS1989;2533274792861176;332784;334959;2175;36;32;68
9;FairyEmpire;baboy1337;2533274848211122;427185;429215;2030;34;1;35
10;NierlyCrazy;Nierly Crazy;2533274896685914;429265;431030;1765;32;42;74
11;dscharles;dscharles;2533275014769270;71496;73236;1740;30;30;60
12;CallMeCraig;matsze;2533274817036922;245821;247536;1715;28;22;50
13;BrigadiersBlue;Brigadiers Blue;2533274916311937;76563;78023;1460;26;50;76
14;DeusJabu;DeusJabu;2535431624153776;171889;173299;1410;24;1;25
15;low187;ShadowArceus5;2533274870566975;250068;251383;1315;22;1;23
16;judge;judge;2533274802991000;421550;422850;1300;20;2;22
17;SheepDip;Ryuukishi634;2533274841110750;406360;407360;1000;18;8;26
18;profjjj;profjjj;2533274829351135;135657;136567;910;16;38;54
19;Kreten;Cro Kreten;2690766741657668;264128;264883;755;14;14;28
20;Plagueborne;The Wicked Soul;2533274925208344;922177;922927;750;12;40;52
21;supercommodore;supercommodore;2533274982646378;28147;28757;610;10;26;36
22;Scottish_Sin;Scottish Sin;2533274798575633;559075;559660;585;8;1;9
23;PhantomFox;PhantomFox75-460;2535436728258152;67402;67962;560;6;1;7
24;Cyime;Cyime;2533274809898296;218335;218890;555;4;20;24
25;Mort;Mortaigne;2533274924850886;171447;171977;530;2;10;12
26;FunkyOne;Sir Funkified;2533274831236982;246235;246760;525;1;1;2
27;Akosii;Akosii;2533274876129944;361180;361565;385;1;0;1
28;MrZweistein;MrZweistein;2533274796780325;136695;136955;260;1;1;2
29;dfunktjester;dFunkt jestEr;2533274829581469;119883;120118;235;1;1;2
30;Knottian;Knottian;2533274805216213;225056;225246;190;1;1;2
31;UnveiledArk;UnveiledArk;2533274934249959;376635;376815;180;1;46;47
32;Shadowgasm;Shadowgasm;2736338880739054;348909;349069;160;1;1;2
33;xJavontax;xJavontax;2533274819674251;50636;50771;135;1;0;1
34;Bugalugs214;bugalugs214;2535471084374195;140241;140366;125;1;34;35
34;TheSego;The Sego;2533274801846949;153334;153459;125;1;1;2
36;Mark3;Mark 3;2533274791777168;177600;177705;105;1;4;5
37;MMarfil;MMarfil;2533274884719422;105704;105799;95;1;0;1
38;BadMoodJones;Junglee91;2533275020457265;126391;126471;80;1;1;2
39;TheSlickTony;TheSlickTony;2533275010815429;111568;111633;65;1;1;2
40;Zonky;Zonky;2535470751963594;114480;114540;60;1;20;21
41;Xumbrega;ctZz1;2533274892320729;156735;156785;50;1;0;1
42;michael;Rngesus37;2535419776788793;40892;40937;45;1;1;2
43;OneBadMutha;OneBadMutha;2728296738546254;59078;59098;20;1;28;29
44;BananaBox39;MaidenLOKO;2533274891998560;192310;192320;10;1;1;2
44;Running_Riot;BoutTreeFidy-208;2535457582061110;46500;46510;10;1;1;2
46;Sikamikanico;Sikamikanico;2599622463478870;137743;137743;0;0;16;16
46;Bluehawk357;BlueHawk357;2533274876723326;113533;113533;0;0;1;1
46;Foorbits;Foorbits;2624419068575218;51148;51148;0;0;0;0
