#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;687005;694135;7130;50;136;186
2;brunopcosta1;brunopcosta1;2535437287890796;277302;279572;2270;48;71;119
3;Akosii;Akosii;2533274876129944;362870;364955;2085;46;33;79
4;APOPHIS1989;APOPHIS1989;2533274792861176;335564;337584;2020;44;82;126
5;Chyld989;Chyld989;2533274824150207;417290;419095;1805;42;112;154
6;DeusJabu;DeusJabu;2535431624153776;174019;175429;1410;40;47;87
7;n0tjack;n0tjack;2533274808155558;194493;195893;1400;38;55;93
8;BrigadiersBlue;Brigadiers Blue;2533274916311937;79603;80853;1250;36;116;152
9;Cyime;Cyime;2533274809898296;219680;220925;1245;34;48;82
10;low187;ShadowArceus5;2533274870566975;251728;252893;1165;32;25;57
11;Mort;Mortaigne;2533274924850886;174047;175187;1140;30;54;84
12;BadMoodJones;Junglee91;2533275020457265;129196;130211;1015;28;48;76
13;NierlyCrazy;Nierly Crazy;2533274896685914;431675;432675;1000;26;90;116
14;Zonky;Zonky;2535470751963594;115590;116560;970;24;49;73
15;ShadowlessEdge;Shadowless Edge;2535418358478334;694461;695301;840;22;140;162
16;Scottish_Sin;Scottish Sin;2533274798575633;560130;560800;670;20;17;37
17;SheepDip;Ryuukishi634;2533274841110750;407755;408390;635;18;30;48
18;Knottian;Knottian;2533274805216213;225811;226351;540;16;14;30
19;Xumbrega;ctZz1;2533274892320729;157125;157655;530;14;2;16
20;FairyEmpire;baboy1337;2533274848211122;430575;431085;510;12;69;81
21;profjjj;profjjj;2533274829351135;137817;138317;500;10;84;94
22;CallMeCraig;matsze;2533274817036922;249101;249531;430;8;88;96
23;Plagueborne;The Wicked Soul;2533274925208344;923267;923692;425;6;53;59
24;MrZweistein;MrZweistein;2533274796780325;137265;137680;415;4;3;7
25;supercommodore;supercommodore;2533274982646378;29292;29692;400;2;46;48
26;Kreten;Cro Kreten;2690766741657668;264913;265303;390;1;29;30
27;MasterLeePhD;Master Lee PhD;2533274793230093;357699;358054;355;1;92;93
28;dfunktjester;dFunkt jestEr;2533274829581469;120288;120618;330;1;3;4
29;TheSlickTony;TheSlickTony;2533275010815429;111688;111993;305;1;3;4
30;TheSego;The Sego;2533274801846949;154139;154424;285;1;20;21
30;Running_Riot;BoutTreeFidy-208;2535457582061110;46510;46795;285;1;2;3
32;PhantomFox;PhantomFox75-460;2535436728258152;68412;68692;280;1;13;14
33;Shadowgasm;Shadowgasm;2736338880739054;349069;349299;230;1;2;3
34;michael;Rngesus37;2535419776788793;41252;41477;225;1;3;4
35;dscharles;dscharles;2533275014769270;73571;73766;195;1;61;62
36;judge;judge;2533274802991000;423050;423230;180;1;23;24
37;Mark3;Mark 3;2533274791777168;179110;179285;175;1;41;42
37;FunkyOne;Sir Funkified;2533274831236982;247015;247190;175;1;3;4
39;Bugalugs214;bugalugs214;2535471084374195;140506;140646;140;1;36;37
40;BananaBox39;MaidenLOKO;2533274891998560;193010;193145;135;1;22;23
41;Bluehawk357;BlueHawk357;2533274876723326;113873;113998;125;1;2;3
42;OneBadMutha;OneBadMutha;2728296738546254;59103;59203;100;1;30;31
43;BeardoN7x;BeardoA7x;2533274924115209;111600;111660;60;1;46;47
43;UnveiledArk;UnveiledArk;2533274934249959;376815;376875;60;1;47;48
45;Sikamikanico;Sikamikanico;2599622463478870;137763;137763;0;0;17;17
45;xJavontax;xJavontax;2533274819674251;50771;50771;0;0;1;1
45;MMarfil;MMarfil;2533274884719422;105799;105799;0;0;1;1
45;Foorbits;Foorbits;2624419068575218;51148;51148;0;0;0;0
