#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;703270;709015;5745;50;362;412
2;UnveiledArk;UnveiledArk;2533274934249959;380625;385545;4920;48;96;144
3;Plagueborne;The Wicked Soul;2533274925208344;924527;929047;4520;46;63;109
4;Shadowgasm;Shadowgasm;2736338880739054;357669;361689;4020;44;145;189
5;ShadowlessEdge;Shadowless Edge;2535418358478334;699394;703083;3689;42;342;384
6;NierlyCrazy;Nierly Crazy;2533274896685914;434895;437210;2315;40;210;250
7;MasterLeePhD;Master Lee PhD;2533274793230093;359294;361529;2235;38;211;249
8;Cyime;Cyime;2533274809898296;223640;225525;1885;36;174;210
9;APOPHIS1989;APOPHIS1989;2533274792861176;341134;342849;1715;34;242;276
10;SheepDip;Ryuukishi634;2533274841110750;411310;412645;1335;32;136;168
11;binarymelon;binarymelon;2533274792088847;15915;17230;1315;30;0;30
12;Chyld989;Chyld989;2533274824150207;430115;431360;1245;28;340;368
13;PhantomFox;PhantomFox75-460;2535436728258152;69472;70647;1175;26;36;62
14;BadMoodJones;Junglee91;2533275020457265;130341;131486;1145;24;97;121
15;judge;judge;2533274802991000;424610;425730;1120;22;61;83
16;BigM_Milk4;BigMMilk-9208;2533274975549845;42357;43397;1040;20;0;20
17;FunkyOne;Sir Funkified;2533274831236982;248155;249190;1035;18;48;66
18;brunopcosta1;brunopcosta1;2535437287890796;280877;281757;880;16;209;225
19;FairyEmpire;baboy1337;2533274848211122;437192;438017;825;14;209;223
20;Zonky;Zonky;2535470751963594;118095;118825;730;12;121;133
21;Akosii;Akosii;2533274876129944;366330;367050;720;10;132;142
22;DeusJabu;DeusJabu;2535431624153776;176984;177678;694;8;173;181
23;Kreten;Cro Kreten;2690766741657668;265913;266488;575;6;44;50
24;michael;Rngesus37;2535419776788793;41827;42367;540;4;7;11
25;low187;ShadowArceus5;2533274870566975;253563;254058;495;2;71;73
26;dscharles;dscharles;2533275014769270;74081;74530;449;1;100;101
27;profjjj;profjjj;2533274829351135;139092;139527;435;1;143;144
28;TheSlickTony;TheSlickTony;2533275010815429;112798;113128;330;1;20;21
29;Bluehawk357;BlueHawk357;2533274876723326;115493;115814;321;1;44;45
30;MrZweistein;MrZweistein;2533274796780325;138810;139120;310;1;32;33
30;Scottish_Sin;Scottish Sin;2533274798575633;561250;561560;310;1;58;59
32;Knottian;Knottian;2533274805216213;226649;226924;275;1;43;44
33;CallMeCraig;matsze;2533274817036922;250351;250546;195;1;137;138
34;Bugalugs214;bugalugs214;2535471084374195;141151;141306;155;1;55;56
34;BrigadiersBlue;Brigadiers Blue;2533274916311937;80853;81008;155;1;216;217
36;dfunktjester;dFunkt jestEr;2533274829581469;120798;120928;130;1;7;8
37;Sikamikanico;Sikamikanico;2599622463478870;137788;137903;115;1;19;20
38;Xumbrega;ctZz1;2533274892320729;159350;159445;95;1;85;86
39;supercommodore;supercommodore;2533274982646378;30012;30102;90;1;83;84
40;Mort;Mortaigne;2533274924850886;176587;176672;85;1;135;136
41;Running_Riot;BoutTreeFidy-208;2535457582061110;48215;48275;60;1;70;71
42;BeardoN7x;BeardoA7x;2533274924115209;113735;113765;30;1;152;153
43;OneBadMutha;OneBadMutha;2728296738546254;59758;59787;29;1;74;75
44;n0tjack;n0tjack;2533274808155558;196568;196568;0;0;174;174
44;BananaBox39;MaidenLOKO;2533274891998560;193815;193815;0;0;67;67
44;Mark3;Mark 3;2533274791777168;180755;180755;0;0;101;101
44;TheSego;The Sego;2533274801846949;154719;154719;0;0;24;24
44;xJavontax;xJavontax;2533274819674251;50811;50811;0;0;13;13
44;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;2;2
44;MMarfil;MMarfil;2533274884719422;105799;105799;0;0;2;2
44;Darthvader2795;Darthvader2795;2535442004967288;76541;76541;0;0;0;0
