#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;738128;740938;2810;50;676;726
2;Chyld989;Chyld989;2533274824150207;437830;440600;2770;48;602;650
3;SheepDip;Ryuukishi634;2533274841110750;418455;420155;1700;46;360;406
4;Mort;Mortaigne;2533274924850886;178667;180017;1350;44;183;227
5;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;714890;716050;1160;42;614;656
6;CallMeCraig;matsze;2533274817036922;254106;255026;920;40;311;351
7;supercommodore;supercommodore;2533274982646378;31902;32712;810;38;126;164
8;APOPHIS1989;APOPHIS1989;2533274792861176;357561;358361;800;36;560;596
9;Zonky;Zonky;2535470751963594;130670;131450;780;34;307;341
10;Running_Riot;BoutTreeFidy-208;2535457582061110;50855;51605;750;32;149;181
11;DeusJabu;DeusJabu;2535431624153776;179555;180160;605;30;237;267
12;brunopcosta1;brunopcosta1;2535437287890796;285868;286438;570;28;415;443
13;Plagueborne;The Wicked Soul;2533274925208344;936547;937007;460;26;357;383
14;MasterLeePhD;Master Lee PhD;2533274793230093;362644;363094;450;24;293;317
15;Knottian;Knottian;2533274805216213;229599;229994;395;22;168;190
16;TheSego;The Sego;2533274801846949;154779;155169;390;20;27;47
17;MrZweistein;MrZweistein;2533274796780325;141060;141410;350;18;99;117
18;TheSlickTony;TheSlickTony;2533275010815429;113688;114013;325;16;28;44
19;Scottish_Sin;Scottish Sin;2533274798575633;564720;565030;310;14;152;166
20;Kreten;Cro Kreten;2690766741657668;268868;269173;305;12;127;139
21;FairyEmpire;baboy1337;2533274848211122;441207;441487;280;10;337;347
22;low187;ShadowArceus5;2533274870566975;255083;255348;265;8;92;100
23;judge;judge;2533274802991000;429245;429495;250;6;207;213
24;Bugalugs214;bugalugs214;2535471084374195;142051;142296;245;4;102;106
25;dfunktjester;dFunkt jestEr;2533274829581469;121618;121823;205;2;34;36
26;NierlyCrazy;Nierly Crazy;2533274896685914;440740;440910;170;1;392;393
26;MMarfil;MMarfil;2533274884719422;106019;106189;170;1;7;8
28;OneBadMutha;OneBadMutha;2728296738546254;60242;60407;165;1;81;82
29;Cyime;Cyime;2533274809898296;228840;228970;130;1;317;318
30;BananaBox39;MaidenLOKO;2533274891998560;194385;194510;125;1;75;76
31;UnveiledArk;UnveiledArk;2533274934249959;402960;403080;120;1;356;357
31;RoslindaleOne;RoslindaleOne;2594261035379451;382630;382750;120;1;5;6
33;binarymelon;binarymelon;2533274792088847;21460;21560;100;1;208;209
34;dscharles;dscharles;2533275014769270;74890;74985;95;1;148;149
35;BrigadiersBlue;Brigadiers Blue;2533274916311937;88618;88688;70;1;409;410
35;profjjj;profjjj;2533274829351135;142057;142127;70;1;266;267
35;Akosii;Akosii;2533274876129944;369735;369805;70;1;243;244
38;michael;Rngesus37;2535419776788793;42817;42877;60;1;51;52
39;BadMoodJones;Junglee91;2533275020457265;131825;131880;55;1;127;128
40;PhantomFox;PhantomFox75-460;2535436728258152;71082;71132;50;1;121;122
41;Xumbrega;ctZz1;2533274892320729;159905;159950;45;1;92;93
42;Sikamikanico;Sikamikanico;2599622463478870;139778;139793;15;1;68;69
42;BeardoN7x;BeardoA7x;2533274924115209;115210;115225;15;1;193;194
44;FunkyOne;Sir Funkified;2533274831236982;249905;249905;0;0;129;129
44;Mark3;Mark 3;2533274791777168;182020;182020;0;0;156;156
44;BigM_Milk4;BigMMilk-9208;2533274975549845;45227;45227;0;0;86;86
44;Bluehawk357;BlueHawk357;2533274876723326;115849;115849;0;0;48;48
44;n0tjack;n0tjack;2533274808155558;196613;196613;0;0;177;177
44;Shadowgasm;Shadowgasm;2736338880739054;364809;364809;0;0;281;281
44;Darthvader2795;Darthvader2795;2535442004967288;76621;76621;0;0;2;2
44;xJavontax;xJavontax;2533274819674251;50861;50861;0;0;15;15
44;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;2;2
