#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;judge;judge;2533274802991000;432255;434915;2660;50;327;377
2;UnveiledArk;UnveiledArk;2533274934249959;403760;406240;2480;48;389;437
3;NierlyCrazy;Nierly Crazy;2533274896685914;441610;444075;2465;46;415;461
4;Chyld989;Chyld989;2533274824150207;441530;443640;2110;44;769;813
5;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;721830;723875;2045;42;812;854
6;Plagueborne;The Wicked Soul;2533274925208344;940997;942742;1745;40;527;567
7;ShadowlessEdge;Shadowless Edge;2535418358478334;823536;825146;1610;38;962;1000
8;Zonky;Zonky;2535470751963594;145085;146675;1590;36;533;569
9;Scottish_Sin;Scottish Sin;2533274798575633;566495;567860;1365;34;236;270
10;profjjj;profjjj;2533274829351135;142937;144222;1285;32;329;361
11;Bugalugs214;bugalugs214;2535471084374195;144994;146217;1223;30;213;243
12;Cyime;Cyime;2533274809898296;232480;233350;870;28;420;448
13;MasterLeePhD;Master Lee PhD;2533274793230093;367444;368189;745;26;445;471
14;SheepDip;Ryuukishi634;2533274841110750;423345;423945;600;24;528;552
14;low187;ShadowArceus5;2533274870566975;256383;256983;600;24;128;152
16;dscharles;dscharles;2533275014769270;75470;76025;555;20;164;184
17;FunkyOne;Sir Funkified;2533274831236982;250505;251030;525;18;186;204
18;FairyEmpire;baboy1337;2533274848211122;442982;443502;520;16;427;443
19;Knottian;Knottian;2533274805216213;230594;230979;385;14;264;278
20;Akosii;Akosii;2533274876129944;370600;370980;380;12;273;285
21;supercommodore;supercommodore;2533274982646378;33317;33652;335;10;215;225
22;APOPHIS1989;APOPHIS1989;2533274792861176;359776;360001;225;8;741;749
23;RoslindaleOne;RoslindaleOne;2594261035379451;384310;384500;190;6;51;57
24;BrigadiersBlue;Brigadiers Blue;2533274916311937;90643;90823;180;4;541;545
25;DeusJabu;DeusJabu;2535431624153776;182230;182380;150;2;353;355
26;BananaBox39;MaidenLOKO;2533274891998560;194825;194970;145;1;80;81
27;BigM_Milk4;BigMMilk-9208;2533274975549845;45262;45397;135;1;88;89
28;Sikamikanico;Sikamikanico;2599622463478870;140133;140248;115;1;109;110
29;CallMeCraig;matsze;2533274817036922;257886;257996;110;1;527;528
30;n0tjack;n0tjack;2533274808155558;196743;196848;105;1;180;181
31;binarymelon;binarymelon;2533274792088847;23420;23515;95;1;329;330
32;Shadowgasm;Shadowgasm;2736338880739054;365514;365604;90;1;303;304
33;PhantomFox;PhantomFox75-460;2535436728258152;71392;71462;70;1;126;127
34;MMarfil;MMarfil;2533274884719422;106204;106264;60;1;10;11
35;xJavontax;xJavontax;2533274819674251;50861;50916;55;1;15;16
36;Kreten;Cro Kreten;2690766741657668;269203;269248;45;1;162;163
37;OneBadMutha;OneBadMutha;2728296738546254;60552;60592;40;1;86;87
38;Running_Riot;BoutTreeFidy-208;2535457582061110;52360;52395;35;1;208;209
38;BadMoodJones;Junglee91;2533275020457265;131880;131915;35;1;129;130
40;Xumbrega;ctZz1;2533274892320729;160130;160160;30;1;96;97
41;brunopcosta1;brunopcosta1;2535437287890796;288103;288103;0;0;539;539
41;dfunktjester;dFunkt jestEr;2533274829581469;122163;122163;0;0;43;43
41;MrZweistein;MrZweistein;2533274796780325;142705;142705;0;0;160;160
41;Mark3;Mark 3;2533274791777168;183265;183265;0;0;198;198
41;michael;Rngesus37;2535419776788793;43152;43152;0;0;56;56
41;BeardoN7x;BeardoA7x;2533274924115209;116735;116735;0;0;236;236
41;TheSlickTony;TheSlickTony;2533275010815429;114503;114503;0;0;61;61
41;Mort;Mortaigne;2533274924850886;182087;182087;0;0;325;325
41;TheSego;The Sego;2533274801846949;155189;155189;0;0;49;49
41;Bluehawk357;BlueHawk357;2533274876723326;115849;115849;0;0;49;49
41;Darthvader2795;Darthvader2795;2535442004967288;76621;76621;0;0;2;2
41;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;2;2
