#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;193675;209560;15885;50;519;569
2;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;737115;740930;3815;48;1080;1128
3;Plagueborne;The Wicked Soul;2533274925208344;945542;947517;1975;46;666;712
4;CallMeCraig;matsze;2533274817036922;260491;262311;1820;44;648;692
4;BrigadiersBlue;Brigadiers Blue;2533274916311937;92878;94698;1820;44;658;702
6;APOPHIS1989;APOPHIS1989;2533274792861176;365506;367131;1625;40;887;927
7;Zonky;Zonky;2535470751963594;154115;155680;1565;38;763;801
8;Bluehawk357;BlueHawk357;2533274876723326;116774;118124;1350;36;83;119
9;Scottish_Sin;Scottish Sin;2533274798575633;572655;573980;1325;34;422;456
10;ShadowlessEdge;Shadowless Edge;2535418358478334;832061;833031;970;32;1196;1228
11;Mort;Mortaigne;2533274924850886;185887;186832;945;30;416;446
12;low187;ShadowArceus5;2533274870566975;258350;259290;940;28;190;218
13;judge;judge;2533274802991000;440080;440967;887;26;529;555
14;NierlyCrazy;Nierly Crazy;2533274896685914;448060;448935;875;24;573;597
15;UnveiledArk;UnveiledArk;2533274934249959;418545;419355;810;22;604;626
16;MrZweistein;MrZweistein;2533274796780325;142755;143515;760;20;162;182
17;FairyEmpire;baboy1337;2533274848211122;448857;449565;708;18;595;613
18;n0tjack;n0tjack;2533274808155558;198173;198845;672;16;214;230
19;Akosii;Akosii;2533274876129944;373865;374515;650;14;332;346
20;SheepDip;Ryuukishi634;2533274841110750;429000;429575;575;12;702;714
21;binarymelon;binarymelon;2533274792088847;24375;24875;500;10;388;398
22;Shadowgasm;Shadowgasm;2736338880739054;366234;366689;455;8;347;355
23;DeusJabu;DeusJabu;2535431624153776;184785;185105;320;6;427;433
24;MasterLeePhD;Master Lee PhD;2533274793230093;377334;377629;295;4;707;711
25;Cyime;Cyime;2533274809898296;236960;237180;220;2;620;622
26;RoslindaleOne;RoslindaleOne;2594261035379451;386315;386525;210;1;116;117
27;BadMoodJones;Junglee91;2533275020457265;132577;132772;195;1;142;143
28;BananaBox39;MaidenLOKO;2533274891998560;195450;195600;150;1;85;86
29;Mark3;Mark 3;2533274791777168;183680;183810;130;1;210;211
30;dscharles;dscharles;2533275014769270;76350;76460;110;1;189;190
31;PhantomFox;PhantomFox75-460;2535436728258152;71867;71957;90;1;132;133
32;FunkyOne;Sir Funkified;2533274831236982;251730;251815;85;1;259;260
32;TheSlickTony;TheSlickTony;2533275010815429;115038;115123;85;1;66;67
34;BeardoN7x;BeardoA7x;2533274924115209;123940;124010;70;1;394;395
35;Chyld989;Chyld989;2533274824150207;447930;447990;60;1;982;983
36;supercommodore;supercommodore;2533274982646378;34502;34547;45;1;243;244
36;michael;Rngesus37;2535419776788793;43182;43227;45;1;59;60
38;xJavontax;xJavontax;2533274819674251;51066;51106;40;1;19;20
39;Knottian;Knottian;2533274805216213;231621;231656;35;1;296;297
40;Kreten;Cro Kreten;2690766741657668;269373;269403;30;1;165;166
40;brunopcosta1;brunopcosta1;2535437287890796;288103;288133;30;1;543;544
42;OneBadMutha;OneBadMutha;2728296738546254;60647;60667;20;1;90;91
43;Running_Riot;BoutTreeFidy-208;2535457582061110;52770;52775;5;1;214;215
43;profjjj;profjjj;2533274829351135;146377;146382;5;1;441;442
45;TheSego;The Sego;2533274801846949;155409;155409;0;0;54;54
45;MMarfil;MMarfil;2533274884719422;106699;106699;0;0;16;16
45;dfunktjester;dFunkt jestEr;2533274829581469;122348;122348;0;0;48;48
45;Sikamikanico;Sikamikanico;2599622463478870;141038;141038;0;0;129;129
45;BigM_Milk4;BigMMilk-9208;2533274975549845;45397;45397;0;0;90;90
45;Xumbrega;ctZz1;2533274892320729;160160;160160;0;0;98;98
45;Darthvader2795;Darthvader2795;2535442004967288;76621;76621;0;0;2;2
45;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;2;2
