#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;275035;303995;28960;50;488;538
2;Shadowgasm;Shadowgasm;2736338880739054;375969;390484;14515;48;432;480
3;Plagueborne;The Wicked Soul;2533274925208344;961632;971772;10140;46;354;400
4;APOPHIS1989;APOPHIS1989;2533274792861176;378942;388467;9525;44;320;364
5;UnveiledArk;UnveiledArk;2533274934249959;435510;443875;8365;42;149;191
6;Akosii;Akosii;2533274876129944;384265;391490;7225;40;262;302
7;ShadowlessEdge;Shadowless Edge;2535418358478334;850532;856677;6145;38;390;428
8;Chyld989;Chyld989;2533274824150207;454230;460305;6075;36;169;205
9;Mort;Mortaigne;2533274924850886;192837;198832;5995;34;236;270
10;NierlyCrazy;Nierly Crazy;2533274896685914;463560;468755;5195;32;242;274
11;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;753970;758945;4975;30;178;208
12;MasterLeePhD;Master Lee PhD;2533274793230093;386814;391624;4810;28;206;234
13;SheepDip;Ryuukishi634;2533274841110750;438400;442385;3985;26;186;212
14;BeardoN7x;BeardoA7x;2533274924115209;129295;133125;3830;24;120;144
15;low187;ShadowArceus5;2533274870566975;262745;266460;3715;22;66;88
16;CallMeCraig;matsze;2533274817036922;270984;274564;3580;20;233;253
17;n0tjack;n0tjack;2533274808155558;205335;208829;3494;18;289;307
18;FairyEmpire;baboy1337;2533274848211122;457003;460302;3299;16;161;177
19;Cyime;Cyime;2533274809898296;242325;244830;2505;14;137;151
20;TheSego;The Sego;2533274801846949;155764;158264;2500;12;116;128
21;Scottish_Sin;Scottish Sin;2533274798575633;581210;583255;2045;10;146;156
22;profjjj;profjjj;2533274829351135;149057;151101;2044;8;121;129
23;Kreten;Cro Kreten;2690766741657668;270728;272763;2035;6;60;66
24;judge;judge;2533274802991000;450515;452455;1940;4;179;183
25;BrigadiersBlue;Brigadiers Blue;2533274916311937;99338;101045;1707;2;178;180
26;DeusJabu;DeusJabu;2535431624153776;187715;189080;1365;1;59;60
27;Zonky;Zonky;2535470751963594;163660;164835;1175;1;145;146
28;TheSlickTony;TheSlickTony;2533275010815429;119488;120578;1090;1;89;90
29;RoslindaleOne;RoslindaleOne;2594261035379451;389090;390120;1030;1;17;18
30;BigM_Milk4;BigMMilk-9208;2533274975549845;46097;47097;1000;1;26;27
31;dscharles;dscharles;2533275014769270;79215;80060;845;1;91;92
32;Bluehawk357;BlueHawk357;2533274876723326;123199;123999;800;1;53;54
33;binarymelon;binarymelon;2533274792088847;27591;28346;755;1;32;33
34;Mark3;Mark 3;2533274791777168;185340;186000;660;1;12;13
35;FunkyOne;Sir Funkified;2533274831236982;254180;254818;638;1;36;37
36;Knottian;Knottian;2533274805216213;234801;235426;625;1;48;49
37;PhantomFox;PhantomFox75;2535436728258152;75412;76022;610;1;62;63
38;Sikamikanico;Sikamikanico;2599622463478870;144113;144698;585;1;72;73
39;MrZweistein;MrZweistein;2533274796780325;145460;145865;405;1;7;8
40;OneBadMutha;OneBadMutha;2728296738546254;62137;62522;385;1;10;11
41;BananaBox39;MaidenLOKO;2533274891998560;198090;198465;375;1;7;8
42;supercommodore;supercommodore;2533274982646378;36017;36262;245;1;8;9
43;Running_Riot;BoutTreeFidy;2535457582061110;53925;54150;225;1;8;9
44;Darthvader2795;Darthvader2795;2535442004967288;76621;76811;190;1;2;3
45;MMarfil;MMarfil;2533274884719422;107394;107514;120;1;4;5
46;michael;Rngesus37;2535419776788793;43792;43880;88;1;6;7
47;xJavontax;xJavontax;2533274819674251;51321;51361;40;1;32;33
48;BadMoodJones;Junglee91;2533275020457265;142862;142887;25;1;41;42
49;dfunktjester;dFunkt jestEr;2533274829581469;122803;122818;15;1;3;4
50;brunopcosta1;brunopcosta1;2535437287890796;288468;288468;0;0;3;3
50;Xumbrega;ctZz1;2533274892320729;160370;160370;0;0;0;0
50;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;0;0
50;DannySuperb;Danny Superb;2535423690428067;1830;1830;0;0;0;0
