#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;348945;387210;38265;50;1406;1456
2;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;768810;780495;11685;48;788;836
3;Plagueborne;The Wicked Soul;2533274925208344;991622;1002267;10645;46;1030;1076
4;UnveiledArk;UnveiledArk;2533274934249959;456100;466035;9935;44;593;637
5;ShadowlessEdge;Shadowless Edge;2535418358478334;868107;877985;9878;42;939;981
6;Chyld989;Chyld989;2533274824150207;467590;477270;9680;40;754;794
7;Akosii;Akosii;2533274876129944;398295;404420;6125;38;686;724
8;NierlyCrazy;Nierly Crazy;2533274896685914;479785;485315;5530;36;726;762
9;low187;ShadowArceus5;2533274870566975;275065;279950;4885;34;492;526
10;CallMeCraig;matsze;2533274817036922;282900;287735;4835;32;747;779
11;APOPHIS1989;APOPHIS1989;2533274792861176;394205;398880;4675;30;725;755
12;FairyEmpire;baboy1337;2533274848211122;473712;478382;4670;28;651;679
13;MasterLeePhD;Master Lee PhD;2533274793230093;401649;406039;4390;26;601;627
14;MrZweistein;MrZweistein;2533274796780325;147470;150945;3475;24;97;121
15;Scottish_Sin;Scottish Sin;2533274798575633;592580;595560;2980;22;636;658
16;Bluehawk357;BlueHawk357;2533274876723326;125643;128533;2890;20;146;166
17;n0tjack;n0tjack;2533274808155558;216185;219015;2830;18;636;654
18;BananaBox39;MaidenLOKO;2533274891998560;200745;203395;2650;16;148;164
19;RoslindaleOne;RoslindaleOne;2594261035379451;392840;395455;2615;14;151;165
20;judge;judge;2533274802991000;462435;465040;2605;12;594;606
21;Mort;Mortaigne;2533274924850886;209112;211667;2555;10;642;652
22;DeusJabu;DeusJabu;2535431624153776;192280;194440;2160;8;231;239
23;SheepDip;Ryuukishi634;2533274841110750;449370;450755;1385;6;482;488
24;binarymelon;binarymelon;2533274792088847;30741;32081;1340;4;125;129
25;FunkyOne;Sir Funkified;2533274831236982;258832;260132;1300;2;207;209
26;PhantomFox;PhantomFox75;2535436728258152;77457;78692;1235;1;138;139
27;Knottian;Knottian;2533274805216213;237291;238346;1055;1;110;111
28;TheSlickTony;TheSlickTony;2533275010815429;120958;121868;910;1;109;110
29;TheSego;The Sego;2533274801846949;159899;160774;875;1;181;182
30;BadMoodJones;Junglee91;2533275020457265;144712;145547;835;1;161;162
31;Cyime;Cyime;2533274809898296;247050;247800;750;1;213;214
32;dfunktjester;dFunkt jestEr;2533274829581469;124973;125713;740;1;95;96
33;OneBadMutha;OneBadMutha;2728296738546254;64587;65282;695;1;121;122
34;supercommodore;supercommodore;2533274982646378;36352;36987;635;1;28;29
35;Running_Riot;BoutTreeFidy;2535457582061110;54230;54835;605;1;32;33
36;profjjj;profjjj;2533274829351135;155061;155551;490;1;282;283
37;DanCasual;SR1 Dan;2533274803840524;211619;212079;460;1;88;89
38;Shadowgasm;Shadowgasm;2736338880739054;413670;413995;325;1;1009;1010
39;BrigadiersBlue;Brigadiers Blue;2533274916311937;107160;107480;320;1;342;343
39;Sikamikanico;Sikamikanico;2599622463478870;146103;146423;320;1;106;107
41;BeardoN7x;BeardoA7x;2533274924115209;133305;133590;285;1;148;149
42;Kreten;Cro Kreten;2690766741657668;276903;277183;280;1;204;205
43;BigM_Milk4;BigMMilk-9208;2533274975549845;48189;48449;260;1;61;62
44;dscharles;dscharles;2533275014769270;81019;81274;255;1;126;127
45;Mark3;Mark 3;2533274791777168;188305;188535;230;1;78;79
46;Foorbits;Foorbits;2624419068575218;51153;51218;65;1;0;1
47;Xumbrega;ctZz1;2533274892320729;161495;161525;30;1;47;48
48;Zonky;Zonky;2535470751963594;165110;165120;10;1;151;152
49;xJavontax;xJavontax;2533274819674251;51746;51746;0;0;39;39
49;Darthvader2795;Darthvader2795;2535442004967288;76871;76871;0;0;5;5
49;michael;Rngesus37;2535419776788793;43945;43945;0;0;10;10
49;MMarfil;MMarfil;2533274884719422;107694;107694;0;0;10;10
49;brunopcosta1;brunopcosta1;2535437287890796;288518;288518;0;0;5;5
49;DannySuperb;Danny Superb;2535423690428067;1830;1830;0;0;0;0
