#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;991492;998562;7070;50;890;940
2;ShadowlessEdge;Shadowless Edge;2535418358478334;867632;872057;4425;48;769;817
3;Bugalugs214;bugalugs214;2535471084374195;348770;351265;2495;46;1164;1210
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;768695;770185;1490;44;614;658
5;FairyEmpire;baboy1337;2533274848211122;473677;475012;1335;42;523;565
6;dfunktjester;dFunkt jestEr;2533274829581469;123973;125253;1280;40;47;87
7;low187;ShadowArceus5;2533274870566975;274960;276190;1230;38;416;454
8;UnveiledArk;UnveiledArk;2533274934249959;456100;457320;1220;36;466;502
9;CallMeCraig;matsze;2533274817036922;282870;283860;990;34;561;595
10;Mort;Mortaigne;2533274924850886;209097;210052;955;32;576;608
11;Chyld989;Chyld989;2533274824150207;467580;468465;885;30;591;621
12;Scottish_Sin;Scottish Sin;2533274798575633;592380;593185;805;28;546;574
13;Akosii;Akosii;2533274876129944;398295;398905;610;26;568;594
14;DeusJabu;DeusJabu;2535431624153776;192175;192675;500;24;159;183
15;DanCasual;SR1 Dan;2533274803840524;211619;212079;460;22;66;88
16;judge;judge;2533274802991000;462335;462745;410;20;543;563
17;MasterLeePhD;Master Lee PhD;2533274793230093;401649;401999;350;18;503;521
18;SheepDip;Ryuukishi634;2533274841110750;449360;449705;345;16;454;470
19;BrigadiersBlue;Brigadiers Blue;2533274916311937;106925;107240;315;14;327;341
20;NierlyCrazy;Nierly Crazy;2533274896685914;479635;479920;285;12;628;640
21;BananaBox39;MaidenLOKO;2533274891998560;200730;201010;280;10;76;86
22;APOPHIS1989;APOPHIS1989;2533274792861176;394198;394475;277;8;621;629
23;Kreten;Cro Kreten;2690766741657668;276903;277143;240;6;196;202
24;FunkyOne;Sir Funkified;2533274831236982;258832;259042;210;4;192;196
25;PhantomFox;PhantomFox75-460;2535436728258152;77457;77662;205;2;107;109
26;RoslindaleOne;RoslindaleOne;2594261035379451;392840;392995;155;1;86;87
27;Knottian;Knottian;2533274805216213;237291;237441;150;1;83;84
28;Mark3;Mark 3;2533274791777168;188175;188305;130;1;74;75
28;profjjj;profjjj;2533274829351135;155061;155191;130;1;279;280
30;dscharles;dscharles;2533275014769270;80934;81044;110;1;122;123
31;Bluehawk357;BlueHawk357;2533274876723326;125643;125743;100;1;99;100
32;n0tjack;n0tjack;2533274808155558;216110;216195;85;1;555;556
33;Sikamikanico;Sikamikanico;2599622463478870;146103;146178;75;1;104;105
34;Cyime;Cyime;2533274809898296;246980;247050;70;1;194;195
35;BigM_Milk4;BigMMilk-9208;2533274975549845;48189;48249;60;1;58;59
36;TheSlickTony;TheSlickTony;2533275010815429;120958;120988;30;1;98;99
37;Shadowgasm;Shadowgasm;2736338880739054;413655;413670;15;1;1008;1009
38;binarymelon;binarymelon;2533274792088847;30741;30751;10;1;95;96
39;Xumbrega;ctZz1;2533274892320729;161495;161495;0;0;46;46
39;OneBadMutha;OneBadMutha;2728296738546254;64587;64587;0;0;103;103
39;Darthvader2795;Darthvader2795;2535442004967288;76871;76871;0;0;5;5
39;Running_Riot;BoutTreeFidy-208;2535457582061110;54230;54230;0;0;16;16
39;supercommodore;supercommodore;2533274982646378;36352;36352;0;0;14;14
39;TheSego;The Sego;2533274801846949;159899;159899;0;0;159;159
39;MrZweistein;MrZweistein;2533274796780325;147470;147470;0;0;28;28
39;BadMoodJones;Junglee91;2533275020457265;144712;144712;0;0;91;91
39;xJavontax;xJavontax;2533274819674251;51746;51746;0;0;39;39
39;Zonky;Zonky;2535470751963594;165110;165110;0;0;151;151
39;michael;Rngesus37;2535419776788793;43945;43945;0;0;10;10
39;MMarfil;MMarfil;2533274884719422;107694;107694;0;0;10;10
39;BeardoN7x;BeardoA7x;2533274924115209;133305;133305;0;0;146;146
39;brunopcosta1;brunopcosta1;2535437287890796;288518;288518;0;0;5;5
39;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;0;0
39;DannySuperb;Danny Superb;2535423690428067;1830;1830;0;0;0;0
