#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;368010;385185;17175;50;1310;1360
2;UnveiledArk;UnveiledArk;2533274934249959;459740;464345;4605;48;545;593
3;NierlyCrazy;Nierly Crazy;2533274896685914;482120;484945;2825;46;680;726
4;Bluehawk357;BlueHawk357;2533274876723326;125993;128533;2540;44;102;146
5;Akosii;Akosii;2533274876129944;401855;404380;2525;42;644;686
6;Chyld989;Chyld989;2533274824150207;470495;472915;2420;40;664;704
7;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;777990;780165;2175;38;750;788
8;APOPHIS1989;APOPHIS1989;2533274792861176;396690;398815;2125;36;689;725
9;Plagueborne;The Wicked Soul;2533274925208344;1000217;1002137;1920;34;996;1030
10;ShadowlessEdge;Shadowless Edge;2535418358478334;876607;877785;1178;32;907;939
11;CallMeCraig;matsze;2533274817036922;286515;287560;1045;30;669;699
12;BananaBox39;MaidenLOKO;2533274891998560;202135;203155;1020;28;120;148
13;DeusJabu;DeusJabu;2535431624153776;193425;194240;815;26;205;231
14;Knottian;Knottian;2533274805216213;237631;238346;715;24;86;110
14;BadMoodJones;Junglee91;2533275020457265;144832;145547;715;24;93;117
16;n0tjack;n0tjack;2533274808155558;218300;218850;550;20;616;636
17;low187;ShadowArceus5;2533274870566975;276960;277505;545;18;474;492
18;Scottish_Sin;Scottish Sin;2533274798575633;594815;595320;505;16;620;636
19;FairyEmpire;baboy1337;2533274848211122;477782;478272;490;14;637;651
20;MasterLeePhD;Master Lee PhD;2533274793230093;405149;405589;440;12;589;601
21;RoslindaleOne;RoslindaleOne;2594261035379451;394960;395310;350;10;141;151
22;SheepDip;Ryuukishi634;2533274841110750;450220;450565;345;8;474;482
23;FunkyOne;Sir Funkified;2533274831236982;259587;259922;335;6;201;207
23;dfunktjester;dFunkt jestEr;2533274829581469;125303;125638;335;6;89;95
25;BeardoN7x;BeardoA7x;2533274924115209;133305;133590;285;2;146;148
26;TheSlickTony;TheSlickTony;2533275010815429;121518;121798;280;1;108;109
27;MrZweistein;MrZweistein;2533274796780325;150595;150865;270;1;96;97
28;Cyime;Cyime;2533274809898296;247550;247800;250;1;212;213
29;profjjj;profjjj;2533274829351135;155346;155551;205;1;281;282
30;PhantomFox;PhantomFox75-460;2535436728258152;78497;78692;195;1;137;138
31;binarymelon;binarymelon;2533274792088847;31826;31981;155;1;124;125
32;OneBadMutha;OneBadMutha;2728296738546254;65132;65282;150;1;120;121
33;Mort;Mortaigne;2533274924850886;211462;211587;125;1;641;642
34;Running_Riot;BoutTreeFidy-208;2535457582061110;54630;54745;115;1;31;32
35;judge;judge;2533274802991000;463815;463915;100;1;593;594
36;dscharles;dscharles;2533275014769270;81109;81169;60;1;125;126
37;supercommodore;supercommodore;2533274982646378;36932;36972;40;1;27;28
38;Mark3;Mark 3;2533274791777168;188485;188520;35;1;77;78
39;Kreten;Cro Kreten;2690766741657668;277153;277183;30;1;203;204
40;TheSego;The Sego;2533274801846949;160774;160774;0;0;181;181
40;BigM_Milk4;BigMMilk-9208;2533274975549845;48409;48409;0;0;61;61
40;Sikamikanico;Sikamikanico;2599622463478870;146423;146423;0;0;106;106
40;BrigadiersBlue;Brigadiers Blue;2533274916311937;107480;107480;0;0;342;342
40;Xumbrega;ctZz1;2533274892320729;161525;161525;0;0;47;47
40;DanCasual;SR1 Dan;2533274803840524;212079;212079;0;0;88;88
40;Shadowgasm;Shadowgasm;2736338880739054;413670;413670;0;0;1009;1009
40;Darthvader2795;Darthvader2795;2535442004967288;76871;76871;0;0;5;5
40;xJavontax;xJavontax;2533274819674251;51746;51746;0;0;39;39
40;Zonky;Zonky;2535470751963594;165110;165110;0;0;151;151
40;michael;Rngesus37;2535419776788793;43945;43945;0;0;10;10
40;MMarfil;MMarfil;2533274884719422;107694;107694;0;0;10;10
40;brunopcosta1;brunopcosta1;2535437287890796;288518;288518;0;0;5;5
40;Foorbits;Foorbits;2624419068575218;51153;51153;0;0;0;0
40;DannySuperb;Danny Superb;2535423690428067;1830;1830;0;0;0;0
