#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;457389;468134;10745;50;100;150
2;ShadowlessEdge;Shadowless Edge;2535418358478334;901892;908344;6452;48;94;142
3;judge;judge;2533274802991000;470652;473119;2467;46;66;112
4;CallMeCraig;matsze;2533274817036922;292880;294995;2115;44;25;69
5;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;799405;800955;1550;42;92;134
6;RoslindaleOne;RoslindaleOne;2594261035379451;397695;398810;1115;40;54;94
7;APOPHIS1989;APOPHIS1989;2533274792861176;408048;409108;1060;38;66;104
8;MasterLeePhD;Master Lee PhD;2533274793230093;413439;414349;910;36;82;118
9;n0tjack;n0tjack;2533274808155558;223160;223980;820;34;76;110
10;Mort;Mortaigne;2533274924850886;212812;213477;665;32;31;63
11;Scottish_Sin;Scottish Sin;2533274798575633;599355;600015;660;30;32;62
12;FairyEmpire;baboy1337;2533274848211122;479527;480092;565;28;14;42
13;NierlyCrazy;Nierly Crazy;2533274896685914;498750;499185;435;26;82;108
14;SheepDip;Ryuukishi634;2533274841110750;456310;456725;415;24;44;68
15;BrigadiersBlue;Brigadiers Blue;2533274916311937;109515;109895;380;22;24;46
16;dfunktjester;dFunkt jestEr;2533274829581469;127473;127843;370;20;2;22
17;BeardoN7x;BeardoA7x;2533274924115209;135450;135785;335;18;1;19
18;TangHao;Amir-8983;2535432952508207;75955;76285;330;16;0;16
19;Mark3;Mark 3;2533274791777168;189590;189895;305;14;15;29
20;BigM_Milk4;BigMMilk-9208;2533274975549845;48569;48849;280;12;0;12
21;FunkyOne;Sir Funkified;2533274831236982;261462;261732;270;10;3;13
22;UnveiledArk;UnveiledArk;2533274934249959;477345;477570;225;8;33;41
23;Neuro;Thhh gtt-8082;2535406877444637;770;975;205;6;0;6
24;MrZweistein;MrZweistein;2533274796780325;152140;152330;190;4;2;6
24;Running_Riot;BoutTreeFidy-208;2535457582061110;54975;55165;190;4;1;5
26;Sikamikanico;Sikamikanico;2599622463478870;147958;148143;185;1;0;1
27;michael;Rngesus37;2535419776788793;44575;44755;180;1;5;6
28;Kreten;Cro Kreten;2690766741657668;277188;277348;160;1;0;1
29;Akosii;Akosii;2533274876129944;409985;410135;150;1;56;57
30;BananaBox39;MaidenLOKO;2533274891998560;204960;205100;140;1;2;3
30;low187;ShadowArceus5;2533274870566975;281545;281685;140;1;2;3
30;profjjj;profjjj;2533274829351135;156766;156906;140;1;1;2
33;DeusJabu;DeusJabu;2535431624153776;198270;198385;115;1;56;57
34;Knottian;Knottian;2533274805216213;239976;240081;105;1;26;27
35;Cyime;Cyime;2533274809898296;249830;249930;100;1;44;45
36;TheSego;The Sego;2533274801846949;161444;161514;70;1;11;12
37;brunopcosta1;brunopcosta1;2535437287890796;288518;288573;55;1;0;1
38;BadMoodJones;Junglee91;2533275020457265;147688;147733;45;1;28;29
38;dscharles;dscharles;2533275014769270;81799;81844;45;1;4;5
40;OneBadMutha;OneBadMutha;2728296738546254;66447;66477;30;1;2;3
40;TheSlickTony;TheSlickTony;2533275010815429;122433;122463;30;1;1;2
42;Chyld989;Chyld989;2533274824150207;501115;501135;20;1;44;45
42;Shadowgasm;Shadowgasm;2736338880739054;420540;420560;20;1;46;47
44;binarymelon;binarymelon;2533274792088847;33176;33191;15;1;7;8
44;supercommodore;supercommodore;2533274982646378;37202;37217;15;1;2;3
44;PhantomFox;PhantomFox75-460;2535436728258152;79307;79322;15;1;1;2
47;Xumbrega;ctZz1;2533274892320729;162185;162185;0;0;24;24
47;DanCasual;SR1 Dan;2533274803840524;220019;220019;0;0;2;2
47;Plagueborne;The Wicked Soul;2533274925208344;1016967;1016967;0;0;35;35
47;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
47;xJavontax;xJavontax;2533274819674251;51856;51856;0;0;0;0
47;Zonky;Zonky;2535470751963594;165180;165180;0;0;0;0
47;MMarfil;MMarfil;2533274884719422;108004;108004;0;0;0;0
47;Foorbits;Foorbits;2624419068575218;51218;51218;0;0;0;0
47;Darthvader2795;Darthvader2795;2535442004967288;76871;76871;0;0;0;0
