#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;502170;538920;36750;50;812;862
2;FairyEmpire;baboy1337;2533274848211122;483972;500002;16030;48;395;443
3;BrigadiersBlue;Brigadiers Blue;2533274916311937;110630;121275;10645;46;212;258
4;MasterLeePhD;Master Lee PhD;2533274793230093;419105;428650;9545;44;580;624
5;Plagueborne;The Wicked Soul;2533274925208344;1027157;1033517;6360;42;499;541
6;RoslindaleOne;RoslindaleOne;2594261035379451;403675;408115;4440;40;498;538
7;ShadowlessEdge;Shadowless Edge;2535418358478334;915766;920031;4265;38;558;596
8;judge;judge;2533274802991000;477144;480874;3730;36;452;488
9;Mort;Mortaigne;2533274924850886;215772;219037;3265;34;331;365
10;CallMeCraig;matsze;2533274817036922;298277;301532;3255;32;393;425
11;n0tjack;n0tjack;2533274808155558;226975;230195;3220;30;552;582
12;APOPHIS1989;APOPHIS1989;2533274792861176;411488;414633;3145;28;371;399
13;UnveiledArk;UnveiledArk;2533274934249959;481535;484595;3060;26;352;378
14;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;807100;810095;2995;24;520;544
15;DeusJabu;DeusJabu;2535431624153776;200480;203375;2895;22;350;372
16;Cyime;Cyime;2533274809898296;252220;254950;2730;20;265;285
17;Scottish_Sin;Scottish Sin;2533274798575633;602235;604880;2645;18;306;324
18;low187;ShadowArceus5;2533274870566975;286790;289245;2455;16;256;272
19;NierlyCrazy;Nierly Crazy;2533274896685914;500560;502465;1905;14;331;345
20;TheSlickTony;TheSlickTony;2533275010815429;122973;124808;1835;12;88;100
21;SheepDip;Ryuukishi634;2533274841110750;458605;460330;1725;10;291;301
22;TheSego;The Sego;2533274801846949;161964;163169;1205;8;67;75
23;Akosii;Akosii;2533274876129944;410830;411940;1110;6;132;138
24;FunkyOne;Sir Funkified;2533274831236982;263012;264112;1100;4;154;158
25;BadMoodJones;Junglee91;2533275020457265;148263;149338;1075;2;104;106
26;OneBadMutha;OneBadMutha;2728296738546254;67207;68272;1065;1;60;61
27;BananaBox39;MaidenLOKO;2533274891998560;205565;206500;935;1;88;89
28;Chyld989;Chyld989;2533274824150207;503830;504630;800;1;196;197
29;BeardoN7x;BeardoA7x;2533274924115209;138420;139195;775;1;184;185
30;supercommodore;supercommodore;2533274982646378;37927;38607;680;1;59;60
31;profjjj;profjjj;2533274829351135;157281;157931;650;1;16;17
32;binarymelon;binarymelon;2533274792088847;33616;34241;625;1;42;43
33;michael;Rngesus37;2535419776788793;45425;46015;590;1;81;82
34;MrZweistein;MrZweistein;2533274796780325;152890;153360;470;1;40;41
35;Knottian;Knottian;2533274805216213;240996;241426;430;1;69;70
36;Mark3;Mark 3;2533274791777168;190405;190630;225;1;42;43
37;dscharles;dscharles;2533275014769270;82174;82389;215;1;102;103
38;Xumbrega;ctZz1;2533274892320729;162650;162845;195;1;68;69
39;PhantomFox;PhantomFox75;2535436728258152;79572;79762;190;1;15;16
40;TangHao;Amir-8983;2535432952508207;79165;79340;175;1;225;226
41;Running_Riot;BoutTreeFidy;2535457582061110;55765;55910;145;1;22;23
42;dfunktjester;dFunkt jestEr;2533274829581469;128218;128323;105;1;30;31
43;Shadowgasm;Shadowgasm;2736338880739054;420625;420725;100;1;76;77
44;MMarfil;MMarfil;2533274884719422;108389;108454;65;1;7;8
45;Kreten;Cro Kreten;2690766741657668;277958;278018;60;1;24;25
45;DanCasual;SR1 Dan;2533274803840524;220079;220139;60;1;6;7
47;Darthvader2795;Darthvader2795;2535442004967288;78401;78456;55;1;83;84
48;Sikamikanico;Sikamikanico;2599622463478870;149193;149243;50;1;41;42
48;Zonky;Zonky;2535470751963594;165180;165230;50;1;1;2
50;xJavontax;xJavontax;2533274819674251;52176;52211;35;1;30;31
51;BigM_Milk4;BigMMilk-9208;2533274975549845;49584;49609;25;1;34;35
52;Foorbits;Foorbits;2624419068575218;51218;51238;20;1;1;2
53;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
53;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
53;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
