#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;FairyEmpire;baboy1337;2533274848211122;487387;499457;12070;50;344;394
2;Bugalugs214;bugalugs214;2535471084374195;508665;513150;4485;48;668;716
3;BrigadiersBlue;Brigadiers Blue;2533274916311937;113065;114470;1405;46;118;164
4;judge;judge;2533274802991000;477624;478914;1290;44;374;418
5;APOPHIS1989;APOPHIS1989;2533274792861176;412768;414028;1260;42;301;343
6;Plagueborne;The Wicked Soul;2533274925208344;1029762;1030807;1045;40;413;453
7;UnveiledArk;UnveiledArk;2533274934249959;481855;482865;1010;38;270;308
8;Cyime;Cyime;2533274809898296;252410;253410;1000;36;187;223
9;RoslindaleOne;RoslindaleOne;2594261035379451;405330;406165;835;34;428;462
10;NierlyCrazy;Nierly Crazy;2533274896685914;501540;502285;745;32;295;327
11;CallMeCraig;matsze;2533274817036922;299597;300287;690;30;347;377
12;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;808555;809210;655;28;468;496
12;Scottish_Sin;Scottish Sin;2533274798575633;603150;603805;655;28;260;288
14;BeardoN7x;BeardoA7x;2533274924115209;138625;139170;545;24;159;183
15;SheepDip;Ryuukishi634;2533274841110750;459150;459665;515;22;255;277
16;FunkyOne;Sir Funkified;2533274831236982;263282;263662;380;20;124;144
17;DeusJabu;DeusJabu;2535431624153776;201435;201810;375;18;294;312
18;BadMoodJones;Junglee91;2533275020457265;148308;148673;365;16;87;103
19;supercommodore;supercommodore;2533274982646378;38247;38607;360;14;45;59
20;n0tjack;n0tjack;2533274808155558;228545;228860;315;12;462;474
20;TheSlickTony;TheSlickTony;2533275010815429;123653;123968;315;12;56;68
22;OneBadMutha;OneBadMutha;2728296738546254;67567;67837;270;8;40;48
23;MasterLeePhD;Master Lee PhD;2533274793230093;421590;421820;230;6;494;500
24;ShadowlessEdge;Shadowless Edge;2535418358478334;919771;919966;195;4;554;558
24;low187;ShadowArceus5;2533274870566975;288895;289090;195;4;251;255
26;BananaBox39;MaidenLOKO;2533274891998560;206140;206300;160;1;86;87
27;Mort;Mortaigne;2533274924850886;218167;218307;140;1;304;305
28;MrZweistein;MrZweistein;2533274796780325;153080;153200;120;1;33;34
29;Akosii;Akosii;2533274876129944;411525;411635;110;1;130;131
29;TheSego;The Sego;2533274801846949;162024;162134;110;1;26;27
31;profjjj;profjjj;2533274829351135;157561;157641;80;1;14;15
31;Mark3;Mark 3;2533274791777168;190550;190630;80;1;41;42
33;Knottian;Knottian;2533274805216213;241131;241191;60;1;66;67
33;michael;Rngesus37;2535419776788793;45510;45570;60;1;58;59
35;dscharles;dscharles;2533275014769270;82289;82339;50;1;52;53
36;Darthvader2795;Darthvader2795;2535442004967288;78416;78456;40;1;82;83
37;TangHao;Amir-8983;2535432952508207;79275;79310;35;1;223;224
38;BigM_Milk4;BigMMilk-9208;2533274975549845;49584;49609;25;1;33;34
39;binarymelon;binarymelon;2533274792088847;34011;34026;15;1;33;34
40;Chyld989;Chyld989;2533274824150207;504400;504400;0;0;195;195
40;Xumbrega;ctZz1;2533274892320729;162845;162845;0;0;68;68
40;DanCasual;SR1 Dan;2533274803840524;220139;220139;0;0;6;6
40;xJavontax;xJavontax;2533274819674251;52211;52211;0;0;30;30
40;PhantomFox;PhantomFox75-460;2535436728258152;79752;79752;0;0;15;15
40;dfunktjester;dFunkt jestEr;2533274829581469;128323;128323;0;0;30;30
40;MMarfil;MMarfil;2533274884719422;108439;108439;0;0;6;6
40;Zonky;Zonky;2535470751963594;165205;165205;0;0;1;1
40;Sikamikanico;Sikamikanico;2599622463478870;149193;149193;0;0;40;40
40;Running_Riot;BoutTreeFidy-208;2535457582061110;55765;55765;0;0;21;21
40;Kreten;Cro Kreten;2690766741657668;277958;277958;0;0;23;23
40;Shadowgasm;Shadowgasm;2736338880739054;420625;420625;0;0;76;76
40;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
40;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
40;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
40;Foorbits;Foorbits;2624419068575218;51218;51218;0;0;0;0
