#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Bugalugs214;bugalugs214;2535471084374195;513150;532865;19715;50;716;766
2;BrigadiersBlue;Brigadiers Blue;2533274916311937;114470;118050;3580;48;164;212
3;Plagueborne;The Wicked Soul;2533274925208344;1030807;1033292;2485;46;453;499
4;UnveiledArk;UnveiledArk;2533274934249959;482865;484305;1440;44;308;352
5;Cyime;Cyime;2533274809898296;253410;254600;1190;42;223;265
6;TheSego;The Sego;2533274801846949;162134;163119;985;40;27;67
7;DeusJabu;DeusJabu;2535431624153776;201810;202635;825;38;312;350
8;RoslindaleOne;RoslindaleOne;2594261035379451;406165;406930;765;36;462;498
9;judge;judge;2533274802991000;478914;479549;635;34;418;452
10;n0tjack;n0tjack;2533274808155558;228860;229445;585;32;474;506
11;MasterLeePhD;Master Lee PhD;2533274793230093;421820;422370;550;30;500;530
12;APOPHIS1989;APOPHIS1989;2533274792861176;414028;414443;415;28;343;371
13;Mort;Mortaigne;2533274924850886;218307;218712;405;26;305;331
14;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;809210;809610;400;24;496;520
15;michael;Rngesus37;2535419776788793;45570;45935;365;22;59;81
16;TheSlickTony;TheSlickTony;2533275010815429;123968;124298;330;20;68;88
17;Scottish_Sin;Scottish Sin;2533274798575633;603805;604120;315;18;288;306
18;CallMeCraig;matsze;2533274817036922;300287;300592;305;16;377;393
19;SheepDip;Ryuukishi634;2533274841110750;459665;459930;265;14;277;291
20;OneBadMutha;OneBadMutha;2728296738546254;67837;68047;210;12;48;60
21;FunkyOne;Sir Funkified;2533274831236982;263662;263837;175;10;144;154
22;binarymelon;binarymelon;2533274792088847;34026;34191;165;8;34;42
23;MrZweistein;MrZweistein;2533274796780325;153200;153360;160;6;34;40
24;NierlyCrazy;Nierly Crazy;2533274896685914;502285;502410;125;4;327;331
25;Knottian;Knottian;2533274805216213;241191;241306;115;2;67;69
26;BananaBox39;MaidenLOKO;2533274891998560;206300;206400;100;1;87;88
26;Running_Riot;BoutTreeFidy-208;2535457582061110;55765;55865;100;1;21;22
28;Akosii;Akosii;2533274876129944;411635;411720;85;1;131;132
29;profjjj;profjjj;2533274829351135;157641;157716;75;1;15;16
30;Chyld989;Chyld989;2533274824150207;504400;504470;70;1;195;196
31;FairyEmpire;baboy1337;2533274848211122;499457;499517;60;1;394;395
31;BadMoodJones;Junglee91;2533275020457265;148673;148733;60;1;103;104
31;low187;ShadowArceus5;2533274870566975;289090;289150;60;1;255;256
34;dscharles;dscharles;2533275014769270;82339;82389;50;1;53;54
34;Sikamikanico;Sikamikanico;2599622463478870;149193;149243;50;1;40;41
36;TangHao;Amir-8983;2535432952508207;79310;79340;30;1;224;225
36;Kreten;Cro Kreten;2690766741657668;277958;277988;30;1;23;24
38;BeardoN7x;BeardoA7x;2533274924115209;139170;139190;20;1;183;184
38;Foorbits;Foorbits;2624419068575218;51218;51238;20;1;0;1
40;MMarfil;MMarfil;2533274884719422;108439;108454;15;1;6;7
41;supercommodore;supercommodore;2533274982646378;38607;38607;0;0;59;59
41;ShadowlessEdge;Shadowless Edge;2535418358478334;919966;919966;0;0;558;558
41;Mark3;Mark 3;2533274791777168;190630;190630;0;0;42;42
41;Darthvader2795;Darthvader2795;2535442004967288;78456;78456;0;0;83;83
41;BigM_Milk4;BigMMilk-9208;2533274975549845;49609;49609;0;0;34;34
41;Xumbrega;ctZz1;2533274892320729;162845;162845;0;0;68;68
41;DanCasual;SR1 Dan;2533274803840524;220139;220139;0;0;6;6
41;xJavontax;xJavontax;2533274819674251;52211;52211;0;0;30;30
41;PhantomFox;PhantomFox75-460;2535436728258152;79752;79752;0;0;15;15
41;dfunktjester;dFunkt jestEr;2533274829581469;128323;128323;0;0;30;30
41;Zonky;Zonky;2535470751963594;165205;165205;0;0;1;1
41;Shadowgasm;Shadowgasm;2736338880739054;420625;420625;0;0;76;76
41;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;7;7
41;brunopcosta1;brunopcosta1;2535437287890796;288573;288573;0;0;2;2
41;Bluehawk357;BlueHawk357;2533274876723326;129893;129893;0;0;0;0
