#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1199006;1225706;26700;50;259;309
2;Chyld989;Chyld989;2533274824150207;520750;523200;2450;48;207;255
3;NierlyCrazy;Nierly Crazy;2533274896685914;517888;519943;2055;46;220;266
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;875294;876724;1430;44;310;354
5;CallMeCraig;matsze;2533274817036922;321052;322442;1390;42;310;352
6;BrigadiersBlue;Brigadiers Blue;2533274916311937;142870;144070;1200;40;316;356
7;judge;judge;2533274802991000;502174;503114;940;38;222;260
8;UnveiledArk;UnveiledArk;2533274934249959;499715;500400;685;36;159;195
9;DeusJabu;DeusJabu;2535431624153776;217040;217645;605;34;175;209
10;Zonky;Zonky;2535470751963594;165585;166035;450;32;2;34
11;SheepDip;Ryuukishi634;2533274841110750;475920;476340;420;30;184;214
12;Scottish_Sin;Scottish Sin;2533274798575633;615929;616334;405;28;190;218
13;TheSego;The Sego;2533274801846949;164509;164904;395;26;8;34
14;Bugalugs214;bugalugs214;2535471084374195;596775;597150;375;24;246;270
15;Knottian;Knottian;2533274805216213;245248;245573;325;22;86;108
16;Mark3;Mark 3;2533274791777168;191255;191555;300;20;3;23
17;low187;ShadowArceus5;2533274870566975;293392;293668;276;18;26;44
18;BananaBox39;MaidenLOKO;2533274891998560;211469;211704;235;16;138;154
19;binarymelon;binarymelon;2533274792088847;43436;43661;225;14;198;212
20;Cyime;Cyime;2533274809898296;256500;256700;200;12;15;27
21;RoslindaleOne;RoslindaleOne;2594261035379451;416385;416580;195;10;23;33
21;FairyEmpire;baboy1337;2533274848211122;511455;511650;195;10;161;171
23;Mort;Mortaigne;2533274924850886;225088;225243;155;6;62;68
24;ShadowlessEdge;Shadowless Edge;2535418358478334;961146;961296;150;4;336;340
24;dfunktjester;dFunkt jestEr;2533274829581469;135471;135621;150;4;145;149
26;MasterLeePhD;Master Lee PhD;2533274793230093;462939;463069;130;1;352;353
27;TheSlickTony;TheSlickTony;2533275010815429;128623;128723;100;1;51;52
28;n0tjack;n0tjack;2533274808155558;239738;239828;90;1;99;100
29;dscharles;dscharles;2533275014769270;87771;87846;75;1;166;167
30;BeardoN7x;BeardoA7x;2533274924115209;141645;141705;60;1;5;6
31;michael;Rngesus37;2535419776788793;47617;47672;55;1;15;16
32;FunkyOne;Sir Funkified;2533274831236982;268225;268275;50;1;37;38
33;Sikamikanico;Sikamikanico;2599622463478870;152225;152260;35;1;10;11
34;Kreten;Cro Kreten;2690766741657668;278363;278373;10;1;3;4
34;MMarfil;MMarfil;2533274884719422;110271;110281;10;1;8;9
34;Foorbits;Foorbits;2624419068575218;51238;51248;10;1;0;1
37;Akosii;Akosii;2533274876129944;423116;423116;0;0;174;174
37;MrZweistein;MrZweistein;2533274796780325;161405;161405;0;0;52;52
37;Shadowgasm;Shadowgasm;2736338880739054;428940;428940;0;0;139;139
37;PhantomFox;PhantomFox75-460;2535436728258152;81417;81417;0;0;12;12
37;OneBadMutha;OneBadMutha;2728296738546254;70464;70464;0;0;31;31
37;Running_Riot;BoutTreeFidy-208;2535457582061110;57895;57895;0;0;34;34
37;BigM_Milk4;BigMMilk-9208;2533274975549845;56414;56414;0;0;41;41
37;profjjj;profjjj;2533274829351135;159869;159869;0;0;54;54
37;APOPHIS1989;APOPHIS1989;2533274792861176;435020;435020;0;0;202;202
37;BadMoodJones;Junglee91;2533275020457265;158638;158638;0;0;25;25
37;Xumbrega;ctZz1;2533274892320729;163304;163304;0;0;2;2
37;TangHao;Amir-8983;2535432952508207;81275;81275;0;0;2;2
37;DanCasual;SR1 Dan;2533274803840524;220496;220496;0;0;3;3
37;Darthvader2795;Darthvader2795;2535442004967288;78721;78721;0;0;0;0
37;supercommodore;supercommodore;2533274982646378;38702;38702;0;0;0;0
37;brunopcosta1;brunopcosta1;2535437287890796;288808;288808;0;0;0;0
37;xJavontax;xJavontax;2533274819674251;52278;52278;0;0;0;0
37;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;0;0
