#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;961296;971726;10430;50;614;664
2;Plagueborne;The Wicked Soul;2533274925208344;1251386;1259411;8025;48;588;636
3;FairyEmpire;baboy1337;2533274848211122;515890;522006;6116;46;419;465
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;878174;882759;4585;44;702;746
5;APOPHIS1989;APOPHIS1989;2533274792861176;436210;439835;3625;42;374;416
6;CallMeCraig;matsze;2533274817036922;322842;326222;3380;40;597;637
7;judge;judge;2533274802991000;505074;508059;2985;38;470;508
8;dfunktjester;dFunkt jestEr;2533274829581469;136726;139141;2415;36;334;370
9;NierlyCrazy;Nierly Crazy;2533274896685914;520723;522673;1950;34;415;449
9;Chyld989;Chyld989;2533274824150207;524460;526410;1950;34;499;533
11;Akosii;Akosii;2533274876129944;423761;425516;1755;30;312;342
12;n0tjack;n0tjack;2533274808155558;240918;242618;1700;28;276;304
13;Sikamikanico;Sikamikanico;2599622463478870;152270;153740;1470;26;41;67
14;SheepDip;Ryuukishi634;2533274841110750;477895;479360;1465;24;438;462
15;DeusJabu;DeusJabu;2535431624153776;218670;219895;1225;22;463;485
16;Scottish_Sin;Scottish Sin;2533274798575633;616589;617679;1090;20;351;371
17;BrigadiersBlue;Brigadiers Blue;2533274916311937;144250;145260;1010;18;574;592
18;MasterLeePhD;Master Lee PhD;2533274793230093;463224;464209;985;16;572;588
18;low187;ShadowArceus5;2533274870566975;294138;295123;985;16;174;190
20;Bugalugs214;bugalugs214;2535471084374195;597870;598735;865;12;414;426
21;OneBadMutha;OneBadMutha;2728296738546254;70484;71339;855;10;153;163
22;Knottian;Knottian;2533274805216213;245858;246613;755;8;160;168
23;RoslindaleOne;RoslindaleOne;2594261035379451;416815;417560;745;6;58;64
24;profjjj;profjjj;2533274829351135;159879;160539;660;4;165;169
25;MrZweistein;MrZweistein;2533274796780325;161455;162095;640;2;201;203
26;dscharles;dscharles;2533275014769270;87891;88446;555;1;229;230
27;BadMoodJones;Junglee91;2533275020457265;159688;160213;525;1;172;173
28;Mort;Mortaigne;2533274924850886;225553;226033;480;1;131;132
29;binarymelon;binarymelon;2533274792088847;43911;44336;425;1;308;309
30;UnveiledArk;UnveiledArk;2533274934249959;501610;502030;420;1;337;338
31;TheSlickTony;TheSlickTony;2533275010815429;128898;129308;410;1;78;79
32;BeardoN7x;BeardoA7x;2533274924115209;141810;142210;400;1;45;46
33;michael;Rngesus37;2535419776788793;47722;48097;375;1;37;38
34;FunkyOne;Sir Funkified;2533274831236982;268345;268705;360;1;95;96
35;BananaBox39;MaidenLOKO;2533274891998560;211714;212044;330;1;180;181
36;Shadowgasm;Shadowgasm;2736338880739054;428950;429270;320;1;166;167
37;supercommodore;supercommodore;2533274982646378;38702;39012;310;1;4;5
38;TheSego;The Sego;2533274801846949;164984;165239;255;1;40;41
39;Running_Riot;BoutTreeFidy;2535457582061110;57950;58165;215;1;38;39
40;Xumbrega;ctZz1;2533274892320729;163314;163524;210;1;8;9
41;Cyime;Cyime;2533274809898296;257240;257380;140;1;81;82
42;BigM_Milk4;BigMMilk-9208;2533274975549845;56864;56944;80;1;71;72
42;TangHao;Amir-8983;2535432952508207;81372;81452;80;1;6;7
42;DanCasual;SR1 Dan;2533274803840524;220506;220586;80;1;8;9
45;Mark3;Mark 3;2533274791777168;191770;191840;70;1;38;39
45;xJavontax;xJavontax;2533274819674251;52288;52358;70;1;3;4
47;Kreten;Cro Kreten;2690766741657668;278383;278438;55;1;8;9
48;MMarfil;MMarfil;2533274884719422;110281;110331;50;1;12;13
49;Zonky;Zonky;2535470751963594;166035;166065;30;1;35;36
50;brunopcosta1;brunopcosta1;2535437287890796;288828;288848;20;1;4;5
51;PhantomFox;PhantomFox75;2535436728258152;81417;81417;0;0;13;13
51;Foorbits;Foorbits;2624419068575218;51308;51308;0;0;3;3
51;Darthvader2795;Darthvader2795;2535442004967288;78721;78721;0;0;0;0
51;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;0;0
