#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1259411;1268431;9020;50;856;906
2;ShadowlessEdge;Shadowless Edge;2535418358478334;971726;980386;8660;48;891;939
3;Mort;Mortaigne;2533274924850886;226033;232818;6785;46;302;348
4;judge;judge;2533274802991000;508059;514089;6030;44;678;722
5;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;882759;888299;5540;42;956;998
6;Chyld989;Chyld989;2533274824150207;526410;531635;5225;40;779;819
7;UnveiledArk;UnveiledArk;2533274934249959;502030;506340;4310;38;475;513
8;CallMeCraig;matsze;2533274817036922;326222;330352;4130;36;869;905
9;APOPHIS1989;APOPHIS1989;2533274792861176;439835;443670;3835;34;542;576
10;n0tjack;n0tjack;2533274808155558;242618;245948;3330;32;499;531
11;SheepDip;Ryuukishi634;2533274841110750;479360;482605;3245;30;624;654
12;FairyEmpire;baboy1337;2533274848211122;522006;525049;3043;28;613;641
13;Scottish_Sin;Scottish Sin;2533274798575633;617679;620029;2350;26;515;541
14;MasterLeePhD;Master Lee PhD;2533274793230093;464209;466264;2055;24;721;745
15;Shadowgasm;Shadowgasm;2736338880739054;429270;431290;2020;22;216;238
16;Knottian;Knottian;2533274805216213;246613;248368;1755;20;324;344
17;NierlyCrazy;Nierly Crazy;2533274896685914;522673;524218;1545;18;539;557
18;RoslindaleOne;RoslindaleOne;2594261035379451;417560;419070;1510;16;163;179
19;DeusJabu;DeusJabu;2535431624153776;219895;221370;1475;14;577;591
20;supercommodore;supercommodore;2533274982646378;39012;39967;955;12;66;78
21;Akosii;Akosii;2533274876129944;425516;426466;950;10;395;405
21;Bugalugs214;bugalugs214;2535471084374195;598735;599685;950;10;511;521
23;BrigadiersBlue;Brigadiers Blue;2533274916311937;145260;146205;945;6;630;636
24;binarymelon;binarymelon;2533274792088847;44336;45126;790;4;368;372
25;OneBadMutha;OneBadMutha;2728296738546254;71339;72104;765;2;215;217
26;BadMoodJones;Junglee91;2533275020457265;160213;160963;750;1;223;224
27;michael;Rngesus37;2535419776788793;48097;48837;740;1;78;79
28;FunkyOne;Sir Funkified;2533274831236982;268705;269375;670;1;160;161
29;low187;ShadowArceus5;2533274870566975;295123;295753;630;1;213;214
30;Sikamikanico;Sikamikanico;2599622463478870;153740;154240;500;1;181;182
30;Kreten;Cro Kreten;2690766741657668;278438;278938;500;1;31;32
32;dfunktjester;dFunkt jestEr;2533274829581469;139141;139596;455;1;405;406
32;TheSego;The Sego;2533274801846949;165239;165694;455;1;61;62
34;dscharles;dscharles;2533275014769270;88446;88871;425;1;250;251
35;BananaBox39;MaidenLOKO;2533274891998560;212044;212409;365;1;190;191
36;brunopcosta1;brunopcosta1;2535437287890796;288848;289198;350;1;16;17
37;profjjj;profjjj;2533274829351135;160539;160879;340;1;220;221
38;TangHao;Amir-8983;2535432952508207;81452;81782;330;1;21;22
39;MrZweistein;MrZweistein;2533274796780325;162095;162380;285;1;219;220
40;MMarfil;MMarfil;2533274884719422;110331;110561;230;1;20;21
41;BeardoN7x;BeardoA7x;2533274924115209;142210;142300;90;1;48;49
42;Xumbrega;ctZz1;2533274892320729;163524;163594;70;1;11;12
43;Mark3;Mark 3;2533274791777168;191840;191905;65;1;41;42
44;DanCasual;SR1 Dan;2533274803840524;220586;220636;50;1;10;11
44;Zonky;Zonky;2535470751963594;166065;166115;50;1;38;39
46;TheSlickTony;TheSlickTony;2533275010815429;129308;129348;40;1;79;80
46;Running_Riot;BoutTreeFidy;2535457582061110;58165;58205;40;1;45;46
48;BigM_Milk4;BigMMilk-9208;2533274975549845;56944;56964;20;1;72;73
49;Cyime;Cyime;2533274809898296;257380;257380;0;0;82;82
49;xJavontax;xJavontax;2533274819674251;52358;52358;0;0;4;4
49;PhantomFox;PhantomFox75;2535436728258152;81417;81417;0;0;13;13
49;Foorbits;Foorbits;2624419068575218;51308;51308;0;0;3;3
49;Darthvader2795;Darthvader2795;2535442004967288;78721;78721;0;0;0;0
49;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;0;0
49;SilentJay76;SilentJay76;2533274902322618;464517;464517;0;0;0;0
49;TheAshCohen09;TheAshCohen09;2533274856167909;185844;185844;0;0;0;0
