#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;Shadowless Edge;2535418358478334;974801;978066;3265;50;763;813
2;Mort;Mortaigne;2533274924850886;226453;229468;3015;48;156;204
3;judge;judge;2533274802991000;509599;511749;2150;46;586;632
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;885774;887709;1935;44;880;924
5;Plagueborne;The Wicked Soul;2533274925208344;1262351;1263811;1460;42;764;806
6;Chyld989;Chyld989;2533274824150207;529480;530890;1410;40;665;705
7;APOPHIS1989;APOPHIS1989;2533274792861176;441940;443265;1325;38;490;528
8;RoslindaleOne;RoslindaleOne;2594261035379451;418040;418760;720;36;111;147
9;CallMeCraig;matsze;2533274817036922;329137;329827;690;34;763;797
10;SheepDip;Ryuukishi634;2533274841110750;481640;482290;650;32;574;606
11;FairyEmpire;baboy1337;2533274848211122;523139;523669;530;30;543;573
12;UnveiledArk;UnveiledArk;2533274934249959;505075;505545;470;28;419;447
13;Akosii;Akosii;2533274876129944;426031;426466;435;26;369;395
14;Scottish_Sin;Scottish Sin;2533274798575633;619099;619344;245;24;459;483
15;supercommodore;supercommodore;2533274982646378;39592;39807;215;22;43;65
16;Bugalugs214;bugalugs214;2535471084374195;599250;599460;210;20;453;473
17;binarymelon;binarymelon;2533274792088847;44816;45006;190;18;349;367
18;dscharles;dscharles;2533275014769270;88576;88751;175;16;233;249
19;Knottian;Knottian;2533274805216213;247423;247588;165;14;236;250
19;FunkyOne;Sir Funkified;2533274831236982;268980;269145;165;14;104;118
21;Sikamikanico;Sikamikanico;2599622463478870;153890;154040;150;10;111;121
22;dfunktjester;dFunkt jestEr;2533274829581469;139371;139511;140;8;396;404
23;DeusJabu;DeusJabu;2535431624153776;221205;221340;135;6;542;548
24;low187;ShadowArceus5;2533274870566975;295618;295743;125;4;208;212
25;OneBadMutha;OneBadMutha;2728296738546254;71939;72049;110;2;186;188
26;BrigadiersBlue;Brigadiers Blue;2533274916311937;145430;145520;90;1;595;596
27;BananaBox39;MaidenLOKO;2533274891998560;212174;212259;85;1;183;184
28;Shadowgasm;Shadowgasm;2736338880739054;429540;429610;70;1;173;174
29;MMarfil;MMarfil;2533274884719422;110496;110561;65;1;19;20
30;profjjj;profjjj;2533274829351135;160794;160849;55;1;183;184
31;Kreten;Cro Kreten;2690766741657668;278778;278818;40;1;29;30
31;BadMoodJones;Junglee91;2533275020457265;160773;160813;40;1;220;221
31;Mark3;Mark 3;2533274791777168;191865;191905;40;1;40;41
34;TheSego;The Sego;2533274801846949;165314;165349;35;1;59;60
34;TangHao;Amir-8983;2535432952508207;81452;81487;35;1;8;9
36;n0tjack;n0tjack;2533274808155558;244703;244733;30;1;410;411
36;Running_Riot;BoutTreeFidy-208;2535457582061110;58175;58205;30;1;44;45
38;NierlyCrazy;Nierly Crazy;2533274896685914;524183;524203;20;1;537;538
39;MrZweistein;MrZweistein;2533274796780325;162350;162360;10;1;217;218
40;MasterLeePhD;Master Lee PhD;2533274793230093;465604;465604;0;0;651;651
40;michael;Rngesus37;2535419776788793;48352;48352;0;0;52;52
40;BeardoN7x;BeardoA7x;2533274924115209;142265;142265;0;0;47;47
40;brunopcosta1;brunopcosta1;2535437287890796;289198;289198;0;0;16;16
40;Xumbrega;ctZz1;2533274892320729;163594;163594;0;0;11;11
40;Zonky;Zonky;2535470751963594;166115;166115;0;0;38;38
40;DanCasual;SR1 Dan;2533274803840524;220636;220636;0;0;10;10
40;TheSlickTony;TheSlickTony;2533275010815429;129308;129308;0;0;79;79
40;BigM_Milk4;BigMMilk-9208;2533274975549845;56944;56944;0;0;72;72
40;Cyime;Cyime;2533274809898296;257380;257380;0;0;82;82
40;xJavontax;xJavontax;2533274819674251;52358;52358;0;0;4;4
40;Foorbits;Foorbits;2624419068575218;51308;51308;0;0;3;3
40;PhantomFox;PhantomFox75-460;2535436728258152;81417;81417;0;0;13;13
40;Darthvader2795;Darthvader2795;2535442004967288;78721;78721;0;0;0;0
40;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;0;0
