#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;BigM_Milk4;BigMMilk-9208;2533274975549845;56964;68279;11315;50;212;262
2;BrigadiersBlue;Brigadiers Blue;2533274916311937;146205;155180;8975;48;819;867
3;Plagueborne;The Wicked Soul;2533274925208344;1268431;1277146;8715;46;1086;1132
4;judge;judge;2533274802991000;514089;522309;8220;44;894;938
5;ShadowlessEdge;Shadowless Edge;2535418358478334;980386;986186;5800;42;1109;1151
6;UnveiledArk;UnveiledArk;2533274934249959;506340;510565;4225;40;609;649
7;CallMeCraig;matsze;2533274817036922;330352;334163;3811;38;1091;1129
8;SheepDip;Ryuukishi634;2533274841110750;482605;486085;3480;36;754;790
9;Chyld989;Chyld989;2533274824150207;531635;535070;3435;34;1003;1037
10;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;888299;891494;3195;32;1130;1162
11;TheAshCohen09;TheAshCohen09;2533274856167909;185844;188929;3085;30;79;109
12;Scottish_Sin;Scottish Sin;2533274798575633;620029;622654;2625;28;659;687
13;DeusJabu;DeusJabu;2535431624153776;221370;223645;2275;26;741;767
14;APOPHIS1989;APOPHIS1989;2533274792861176;443670;445835;2165;24;667;691
15;Mort;Mortaigne;2533274924850886;232818;234413;1595;22;485;507
16;FairyEmpire;baboy1337;2533274848211122;525049;526599;1550;20;711;731
17;dfunktjester;dFunkt jestEr;2533274829581469;139596;141141;1545;18;465;483
18;Knottian;Knottian;2533274805216213;248368;249903;1535;16;446;462
19;Akosii;Akosii;2533274876129944;426466;427986;1520;14;475;489
20;NierlyCrazy;Nierly Crazy;2533274896685914;524218;525638;1420;12;619;631
21;MasterLeePhD;Master Lee PhD;2533274793230093;466264;467524;1260;10;845;855
22;profjjj;profjjj;2533274829351135;160879;162014;1135;8;302;310
23;TangHao;Amir-8983;2535432952508207;81782;82912;1130;6;77;83
23;PhantomFox;PhantomFox75;2535436728258152;81417;82547;1130;6;67;73
25;Mark3;Mark 3;2533274791777168;191905;192745;840;2;73;75
26;FunkyOne;Sir Funkified;2533274831236982;269375;270195;820;1;218;219
27;Kreten;Cro Kreten;2690766741657668;278938;279728;790;1;66;67
28;RoslindaleOne;RoslindaleOne;2594261035379451;419070;419845;775;1;223;224
29;BadMoodJones;Junglee91;2533275020457265;160963;161658;695;1;250;251
30;binarymelon;binarymelon;2533274792088847;45126;45691;565;1;411;412
31;Sikamikanico;Sikamikanico;2599622463478870;154240;154800;560;1;232;233
32;BananaBox39;MaidenLOKO;2533274891998560;212409;212889;480;1;216;217
33;Foorbits;Foorbits;2624419068575218;51308;51743;435;1;32;33
34;dscharles;dscharles;2533275014769270;88871;89296;425;1;286;287
35;n0tjack;n0tjack;2533274808155558;245948;246358;410;1;577;578
36;BeardoN7x;BeardoA7x;2533274924115209;142300;142665;365;1;54;55
37;DanCasual;SR1 Dan;2533274803840524;220636;220936;300;1;13;14
38;supercommodore;supercommodore;2533274982646378;39967;40240;273;1;87;88
39;michael;Rngesus37;2535419776788793;48837;49097;260;1;82;83
40;Bugalugs214;bugalugs214;2535471084374195;599685;599920;235;1;557;558
41;Shadowgasm;Shadowgasm;2736338880739054;431290;431520;230;1;273;274
42;MMarfil;MMarfil;2533274884719422;110561;110756;195;1;24;25
43;MrZweistein;MrZweistein;2533274796780325;162380;162565;185;1;223;224
44;Xumbrega;ctZz1;2533274892320729;163594;163714;120;1;14;15
45;TheSlickTony;TheSlickTony;2533275010815429;129348;129453;105;1;83;84
46;TheSego;The Sego;2533274801846949;165694;165774;80;1;80;81
47;low187;ShadowArceus5;2533274870566975;295753;295778;25;1;215;216
48;Running_Riot;BoutTreeFidy;2535457582061110;58205;58220;15;1;47;48
49;OneBadMutha;OneBadMutha;2728296738546254;72104;72114;10;1;219;220
49;Zonky;Zonky;2535470751963594;166115;166125;10;1;39;40
51;brunopcosta1;brunopcosta1;2535437287890796;289198;289198;0;0;17;17
51;Cyime;Cyime;2533274809898296;257380;257380;0;0;82;82
51;xJavontax;xJavontax;2533274819674251;52358;52358;0;0;4;4
51;Darthvader2795;Darthvader2795;2535442004967288;78721;78721;0;0;0;0
51;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;0;0
51;SilentJay76;SilentJay76;2533274902322618;464517;464517;0;0;0;0
