#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;TheAshCohen09;TheAshCohen09;2533274856167909;188929;201219;12290;50;337;387
2;UnveiledArk;UnveiledArk;2533274934249959;510565;519855;9290;48;823;871
3;ShadowlessEdge;Shadowless Edge;2535418358478334;986186;992396;6210;46;1351;1397
4;NierlyCrazy;Nierly Crazy;2533274896685914;525638;531423;5785;44;789;833
5;judge;judge;2533274802991000;522309;528004;5695;42;1122;1164
6;Plagueborne;The Wicked Soul;2533274925208344;1277146;1281976;4830;40;1278;1318
7;APOPHIS1989;APOPHIS1989;2533274792861176;445835;450390;4555;38;911;949
8;TangHao;Amir-8983;2535432952508207;82912;87297;4385;36;241;277
9;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;891494;895514;4020;34;1330;1364
10;SilentJay76;SilentJay76;2533274902322618;464517;468012;3495;32;164;196
11;SheepDip;Ryuukishi634;2533274841110750;486085;489390;3305;30;952;982
12;FairyEmpire;baboy1337;2533274848211122;526599;529434;2835;28;832;860
13;Knottian;Knottian;2533274805216213;249903;252518;2615;26;602;628
14;CallMeCraig;matsze;2533274817036922;334163;336483;2320;24;1267;1291
15;MasterLeePhD;Master Lee PhD;2533274793230093;467524;469154;1630;22;978;1000
16;Scottish_Sin;Scottish Sin;2533274798575633;622654;624014;1360;20;800;820
17;dfunktjester;dFunkt jestEr;2533274829581469;141141;142473;1332;18;551;569
18;Chyld989;Chyld989;2533274824150207;535070;536385;1315;16;1186;1202
19;DanCasual;SR1 Dan;2533274803840524;220936;222211;1275;14;83;97
20;FunkyOne;Sir Funkified;2533274831236982;270195;271385;1190;12;292;304
21;DeusJabu;DeusJabu;2535431624153776;223645;224830;1185;10;839;849
22;supercommodore;supercommodore;2533274982646378;40240;41315;1075;8;145;153
23;binarymelon;binarymelon;2533274792088847;45691;46676;985;6;499;505
24;BadMoodJones;Junglee91;2533275020457265;161658;162523;865;4;291;295
25;profjjj;profjjj;2533274829351135;162014;162774;760;2;354;356
25;Shadowgasm;Shadowgasm;2736338880739054;431520;432280;760;2;313;315
27;PhantomFox;PhantomFox75;2535436728258152;82547;83292;745;1;167;168
28;MrZweistein;MrZweistein;2533274796780325;162565;163300;735;1;257;258
29;RoslindaleOne;RoslindaleOne;2594261035379451;419845;420365;520;1;254;255
30;TheSego;The Sego;2533274801846949;165774;166219;445;1;100;101
31;BrigadiersBlue;Brigadiers Blue;2533274916311937;155180;155610;430;1;949;950
32;Akosii;Akosii;2533274876129944;427986;428326;340;1;502;503
33;Foorbits;Foorbits;2624419068575218;51743;52068;325;1;103;104
34;MMarfil;MMarfil;2533274884719422;110756;111051;295;1;37;38
35;OneBadMutha;OneBadMutha;2728296738546254;72114;72379;265;1;230;231
36;low187;ShadowArceus5;2533274870566975;295778;296038;260;1;228;229
37;dscharles;dscharles;2533275014769270;89296;89471;175;1;291;292
38;Running_Riot;BoutTreeFidy;2535457582061110;58220;58390;170;1;52;53
39;BeardoN7x;BeardoA7x;2533274924115209;142665;142834;169;1;59;60
40;Zonky;Zonky;2535470751963594;166125;166275;150;1;43;44
41;Sikamikanico;Sikamikanico;2599622463478870;154800;154945;145;1;236;237
42;Kreten;Cro Kreten;2690766741657668;279728;279868;140;1;73;74
43;michael;Rngesus37;2535419776788793;49097;49207;110;1;85;86
44;BananaBox39;MaidenLOKO;2533274891998560;212889;212994;105;1;221;222
45;BigM_Milk4;BigMMilk-9208;2533274975549845;68279;68309;30;1;266;267
45;Mort;Mortaigne;2533274924850886;234413;234443;30;1;509;510
47;TheSlickTony;TheSlickTony;2533275010815429;129453;129478;25;1;86;87
48;Bugalugs214;bugalugs214;2535471084374195;599920;599930;10;1;560;561
49;xJavontax;xJavontax;2533274819674251;52358;52363;5;1;5;6
50;Mark3;Mark 3;2533274791777168;192745;192745;0;0;75;75
50;n0tjack;n0tjack;2533274808155558;246358;246358;0;0;578;578
50;Xumbrega;ctZz1;2533274892320729;163714;163714;0;0;15;15
50;brunopcosta1;brunopcosta1;2535437287890796;289198;289198;0;0;17;17
50;Cyime;Cyime;2533274809898296;257380;257380;0;0;82;82
50;Darthvader2795;Darthvader2795;2535442004967288;78721;78721;0;0;0;0
50;Neuro;Thhh gtt-8082;2535406877444637;975;975;0;0;0;0
