#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;FairyEmpire;baboy1337;2533274848211122;529434;566652;37218;50;158;208
2;MasterLeePhD;Master Lee PhD;2533274793230093;469154;484659;15505;48;240;288
3;APOPHIS1989;APOPHIS1989;2533274792861176;450390;462258;11868;46;226;272
4;TheAshCohen09;TheAshCohen09;2533274856167909;201219;209404;8185;44;95;139
5;Plagueborne;The Wicked Soul;2533274925208344;1281976;1289641;7665;42;150;192
6;SheepDip;Ryuukishi634;2533274841110750;489390;494585;5195;40;136;176
7;ShadowlessEdge;Shadowless Edge;2535418358478334;992396;997575;5179;38;132;170
8;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;895514;900636;5122;36;152;188
9;UnveiledArk;UnveiledArk;2533274934249959;519855;524880;5025;34;173;207
10;NierlyCrazy;Nierly Crazy;2533274896685914;531423;536080;4657;32;120;152
11;Chyld989;Chyld989;2533274824150207;536385;539954;3569;30;136;166
12;SilentJay76;SilentJay76;2533274902322618;468012;471182;3170;28;116;144
13;Knottian;Knottian;2533274805216213;252518;255475;2957;26;104;130
14;DanCasual;SR1 Dan;2533274803840524;222211;224961;2750;24;75;99
15;TheSego;The Sego;2533274801846949;166219;168534;2315;22;65;87
16;judge;judge;2533274802991000;528004;530054;2050;20;64;84
17;CallMeCraig;matsze;2533274817036922;336483;338358;1875;18;106;124
18;RoslindaleOne;RoslindaleOne;2594261035379451;420365;422196;1831;16;64;80
19;BadMoodJones;Junglee91;2533275020457265;162523;164302;1779;14;62;76
20;Kreten;Cro Kreten;2690766741657668;279868;281538;1670;12;59;71
21;BrigadiersBlue;Brigadiers Blue;2533274916311937;155610;157245;1635;10;39;49
22;FunkyOne;Sir Funkified;2533274831236982;271385;272750;1365;8;38;46
23;DeusJabu;DeusJabu;2535431624153776;224830;226190;1360;6;80;86
24;TangHao;Amir-8983;2535432952508207;87297;88642;1345;4;57;61
25;BeardoN7x;BeardoA7x;2533274924115209;142834;144129;1295;2;35;37
26;low187;ShadowArceus5;2533274870566975;296038;297283;1245;1;28;29
27;n0tjack;n0tjack;2533274808155558;246358;247563;1205;1;20;21
28;michael;Rngesus37;2535419776788793;49207;50287;1080;1;26;27
29;dscharles;dscharles;2533275014769270;89471;90540;1069;1;64;65
30;OneBadMutha;OneBadMutha;2728296738546254;72379;73352;973;1;26;27
31;Running_Riot;BoutTreeFidy;2535457582061110;58390;59300;910;1;18;19
32;binarymelon;binarymelon;2533274792088847;46676;47506;830;1;45;46
32;MrZweistein;MrZweistein;2533274796780325;163300;164130;830;1;15;16
34;profjjj;profjjj;2533274829351135;162774;163519;745;1;8;9
35;TheSlickTony;TheSlickTony;2533275010815429;129478;130128;650;1;9;10
36;Scottish_Sin;Scottish Sin;2533274798575633;624014;624599;585;1;4;5
37;Shadowgasm;Shadowgasm;2736338880739054;432280;432845;565;1;58;59
38;Sikamikanico;Sikamikanico;2599622463478870;154945;155460;515;1;57;58
39;Akosii;Akosii;2533274876129944;428326;428831;505;1;17;18
40;supercommodore;supercommodore;2533274982646378;41315;41550;235;1;4;5
41;Mort;Mortaigne;2533274924850886;234443;234673;230;1;3;4
42;MMarfil;MMarfil;2533274884719422;111051;111276;225;1;4;5
43;BananaBox39;MaidenLOKO;2533274891998560;212994;213169;175;1;2;3
44;PhantomFox;PhantomFox75;2535436728258152;83292;83404;112;1;1;2
45;xJavontax;xJavontax;2533274819674251;52363;52463;100;1;1;2
45;Xumbrega;ctZz1;2533274892320729;163714;163814;100;1;1;2
47;dfunktjester;dFunkt jestEr;2533274829581469;142473;142533;60;1;1;2
48;Mark3;Mark 3;2533274791777168;192745;192770;25;1;1;2
49;Foorbits;Foorbits;2624419068575218;52068;52068;0;0;0;0
49;Zonky;Zonky;2535470751963594;166275;166275;0;0;0;0
49;BigM_Milk4;BigMMilk-9208;2533274975549845;68309;68309;0;0;0;0
49;Bugalugs214;bugalugs214;2535471084374195;599930;599930;0;0;0;0
49;brunopcosta1;brunopcosta1;2535437287890796;289198;289198;0;0;0;0
49;Cyime;Cyime;2533274809898296;257380;257380;0;0;0;0
