#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;462258;472423;10165;50;446;496
2;ShadowlessEdge;Shadowless Edge;2535418358478334;997575;1006016;8441;48;404;452
3;UnveiledArk;UnveiledArk;2533274934249959;524880;533140;8260;46;378;424
4;Plagueborne;The Wicked Soul;2533274925208344;1289641;1293606;3965;44;328;372
5;Chyld989;Chyld989;2533274824150207;539954;543725;3771;42;366;408
6;TheAshCohen09;TheAshCohen09;2533274856167909;209404;213091;3687;40;276;316
7;SilentJay76;SilentJay76;2533274902322618;471182;474702;3520;38;290;328
8;CallMeCraig;matsze;2533274817036922;338358;341378;3020;36;231;267
9;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;900636;903546;2910;34;330;364
10;BrigadiersBlue;Brigadiers Blue;2533274916311937;157245;160070;2825;32;135;167
11;NierlyCrazy;Nierly Crazy;2533274896685914;536080;538729;2649;30;251;281
12;MrZweistein;MrZweistein;2533274796780325;164130;166085;1955;28;96;124
13;FairyEmpire;baboy1337;2533274848211122;566652;568346;1694;26;303;329
14;BadMoodJones;Junglee91;2533275020457265;164302;165852;1550;24;181;205
15;n0tjack;n0tjack;2533274808155558;247563;249068;1505;22;131;153
16;Sikamikanico;Sikamikanico;2599622463478870;155460;156835;1375;20;105;125
17;Akosii;Akosii;2533274876129944;428831;430166;1335;18;67;85
18;MasterLeePhD;Master Lee PhD;2533274793230093;484659;485914;1255;16;395;411
19;Scottish_Sin;Scottish Sin;2533274798575633;624599;625850;1251;14;107;121
20;profjjj;profjjj;2533274829351135;163519;164560;1041;12;75;87
21;BeardoN7x;BeardoA7x;2533274924115209;144129;145154;1025;10;133;143
22;Shadowgasm;Shadowgasm;2736338880739054;432845;433845;1000;8;168;176
23;SheepDip;Ryuukishi634;2533274841110750;494585;495580;995;6;235;241
24;TheSlickTony;TheSlickTony;2533275010815429;130128;131108;980;4;70;74
25;FunkyOne;Sir Funkified;2533274831236982;272750;273696;946;2;115;117
26;Knottian;Knottian;2533274805216213;255475;256420;945;1;167;168
27;RoslindaleOne;RoslindaleOne;2594261035379451;422196;423098;902;1;121;122
28;Kreten;Cro Kreten;2690766741657668;281538;282428;890;1;106;107
29;DeusJabu;DeusJabu;2535431624153776;226190;227016;826;1;172;173
30;DanCasual;SR1 Dan;2533274803840524;224961;225591;630;1;154;155
31;Running_Riot;BoutTreeFidy;2535457582061110;59300;59770;470;1;54;55
32;binarymelon;binarymelon;2533274792088847;47506;47951;445;1;69;70
33;dscharles;dscharles;2533275014769270;90540;90966;426;1;112;113
34;PhantomFox;PhantomFox75;2535436728258152;83404;83726;322;1;6;7
35;BananaBox39;MaidenLOKO;2533274891998560;213169;213458;289;1;39;40
36;Mort;Mortaigne;2533274924850886;234673;234918;245;1;8;9
37;MMarfil;MMarfil;2533274884719422;111276;111481;205;1;9;10
38;TheSego;The Sego;2533274801846949;168534;168730;196;1;122;123
39;Xumbrega;ctZz1;2533274892320729;163814;163994;180;1;4;5
40;supercommodore;supercommodore;2533274982646378;41550;41697;147;1;43;44
41;OneBadMutha;OneBadMutha;2728296738546254;73352;73422;70;1;56;57
42;TangHao;Amir-8983;2535432952508207;88642;88672;30;1;63;64
42;Zonky;Zonky;2535470751963594;166275;166305;30;1;1;2
44;judge;judge;2533274802991000;530054;530064;10;1;84;85
45;low187;ShadowArceus5;2533274870566975;297283;297283;0;0;29;29
45;michael;Rngesus37;2535419776788793;50287;50287;0;0;28;28
45;xJavontax;xJavontax;2533274819674251;52463;52463;0;0;2;2
45;dfunktjester;dFunkt jestEr;2533274829581469;142533;142533;0;0;2;2
45;Mark3;Mark 3;2533274791777168;192770;192770;0;0;2;2
45;Foorbits;Foorbits;2624419068575218;52068;52068;0;0;0;0
45;BigM_Milk4;BigMMilk-9208;2533274975549845;68309;68309;0;0;0;0
45;Bugalugs214;bugalugs214;2535471084374195;599930;599930;0;0;0;0
45;brunopcosta1;brunopcosta1;2535437287890796;289198;289198;0;0;0;0
45;Cyime;Cyime;2533274809898296;257380;257380;0;0;0;0
