#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;505148;530248;25100;50;1280;1330
2;NierlyCrazy;Nierly Crazy;2533274896685914;548989;564779;15790;48;869;917
3;Plagueborne;The Wicked Soul;2533274925208344;1317626;1331146;13520;46;1068;1114
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;917569;924254;6685;44;1026;1070
5;TheAshCohen09;TheAshCohen09;2533274856167909;226581;231101;4520;42;764;806
6;SilentJay76;SilentJay76;2533274902322618;483947;487532;3585;40;958;998
7;DanCasual;SR1 Dan;2533274803840524;228921;231941;3020;38;463;501
8;FairyEmpire;baboy1337;2533274848211122;571521;574366;2845;36;589;625
9;MasterLeePhD;Master Lee PhD;2533274793230093;499439;502259;2820;34;1017;1051
10;Chyld989;Chyld989;2533274824150207;549600;552305;2705;32;832;864
11;SheepDip;Ryuukishi634;2533274841110750;500255;502375;2120;30;563;593
12;binarymelon;binarymelon;2533274792088847;50518;52559;2041;28;340;368
13;Akosii;Akosii;2533274876129944;433021;435031;2010;26;282;308
14;judge;judge;2533274802991000;534869;536874;2005;24;500;524
15;BeardoN7x;BeardoA7x;2533274924115209;145704;147704;2000;22;286;308
16;Sikamikanico;Sikamikanico;2599622463478870;157763;159627;1864;20;268;288
17;ShadowlessEdge;Shadowless Edge;2535418358478334;1020526;1022351;1825;18;998;1016
18;CallMeCraig;matsze;2533274817036922;346448;348223;1775;16;632;648
19;dscharles;dscharles;2533275014769270;92016;93384;1368;14;296;310
20;Mort;Mortaigne;2533274924850886;238723;240068;1345;12;234;246
21;xJavontax;xJavontax;2533274819674251;52493;53583;1090;10;43;53
22;Xumbrega;ctZz1;2533274892320729;165639;166714;1075;8;148;156
23;Mark3;Mark 3;2533274791777168;193630;194630;1000;6;51;57
24;FunkyOne;Sir Funkified;2533274831236982;275734;276721;987;4;361;365
25;OneBadMutha;OneBadMutha;2728296738546254;73831;74689;858;2;99;101
26;MrZweistein;MrZweistein;2533274796780325;171895;172750;855;1;507;508
27;Knottian;Knottian;2533274805216213;258775;259584;809;1;363;364
28;Kreten;Cro Kreten;2690766741657668;283228;284033;805;1;155;156
29;Scottish_Sin;Scottish Sin;2533274798575633;630115;630775;660;1;424;425
29;DeusJabu;DeusJabu;2535431624153776;230090;230750;660;1;414;415
31;n0tjack;n0tjack;2533274808155558;253578;254223;645;1;438;439
32;PhantomFox;PhantomFox75;2535436728258152;84054;84674;620;1;59;60
33;UnveiledArk;UnveiledArk;2533274934249959;543445;543870;425;1;737;738
34;BrigadiersBlue;Brigadiers Blue;2533274916311937;160440;160790;350;1;198;199
35;BadMoodJones;Junglee91;2533275020457265;166937;167182;245;1;276;277
36;profjjj;profjjj;2533274829351135;164905;165130;225;1;126;127
37;Running_Riot;BoutTreeFidy;2535457582061110;60670;60870;200;1;87;88
38;Bugalugs214;bugalugs214;2535471084374195;599930;600080;150;1;2;3
39;Foorbits;Foorbits;2624419068575218;52283;52428;145;1;6;7
40;MMarfil;MMarfil;2533274884719422;111746;111876;130;1;25;26
41;low187;ShadowArceus5;2533274870566975;298548;298638;90;1;89;90
42;dfunktjester;dFunkt jestEr;2533274829581469;142603;142678;75;1;8;9
43;TheSlickTony;TheSlickTony;2533275010815429;132308;132378;70;1;130;131
44;brunopcosta1;brunopcosta1;2535437287890796;289198;289213;15;1;1;2
45;supercommodore;supercommodore;2533274982646378;42095;42100;5;1;54;55
46;BananaBox39;MaidenLOKO;2533274891998560;213658;213658;0;0;45;45
46;TheSego;The Sego;2533274801846949;169080;169080;0;0;129;129
46;TangHao;Amir-8983;2535432952508207;88697;88697;0;0;68;68
46;RoslindaleOne;RoslindaleOne;2594261035379451;425450;425450;0;0;276;276
46;Shadowgasm;Shadowgasm;2736338880739054;434460;434460;0;0;218;218
46;Zonky;Zonky;2535470751963594;166305;166305;0;0;2;2
46;michael;Rngesus37;2535419776788793;50287;50287;0;0;28;28
46;BigM_Milk4;BigMMilk-9208;2533274975549845;68309;68309;0;0;0;0
46;Cyime;Cyime;2533274809898296;257380;257380;0;0;0;0
