#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;NierlyCrazy;Nierly Crazy;2533274896685914;556034;561409;5375;50;721;771
2;Plagueborne;The Wicked Soul;2533274925208344;1323946;1328416;4470;48;950;998
3;APOPHIS1989;APOPHIS1989;2533274792861176;518398;520993;2595;46;1134;1180
4;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;919099;920189;1090;44;900;944
5;Chyld989;Chyld989;2533274824150207;550890;551935;1045;42;739;781
6;MasterLeePhD;Master Lee PhD;2533274793230093;500099;501094;995;40;893;933
7;binarymelon;binarymelon;2533274792088847;50716;51684;968;38;251;289
8;Sikamikanico;Sikamikanico;2599622463478870;158563;159403;840;36;231;267
9;FairyEmpire;baboy1337;2533274848211122;572446;573171;725;34;537;571
10;DanCasual;SR1 Dan;2533274803840524;229856;230501;645;32;393;425
11;ShadowlessEdge;Shadowless Edge;2535418358478334;1020526;1021136;610;30;936;966
12;judge;judge;2533274802991000;535519;536059;540;28;456;484
13;Kreten;Cro Kreten;2690766741657668;283258;283788;530;26;128;154
14;SilentJay76;SilentJay76;2533274902322618;485122;485532;410;24;854;878
15;Xumbrega;ctZz1;2533274892320729;165639;165939;300;22;106;128
16;FunkyOne;Sir Funkified;2533274831236982;276051;276296;245;20;305;325
17;Scottish_Sin;Scottish Sin;2533274798575633;630290;630520;230;18;404;422
17;Akosii;Akosii;2533274876129944;433021;433251;230;18;228;246
19;MrZweistein;MrZweistein;2533274796780325;172300;172525;225;14;492;506
20;SheepDip;Ryuukishi634;2533274841110750;500735;500955;220;12;535;547
21;dscharles;dscharles;2533275014769270;92181;92396;215;10;262;272
22;n0tjack;n0tjack;2533274808155558;253578;253773;195;8;401;409
23;Knottian;Knottian;2533274805216213;258990;259165;175;6;353;359
24;CallMeCraig;matsze;2533274817036922;347208;347368;160;4;595;599
25;BeardoN7x;BeardoA7x;2533274924115209;145704;145824;120;2;190;192
26;TheAshCohen09;TheAshCohen09;2533274856167909;227581;227681;100;1;721;722
27;Mort;Mortaigne;2533274924850886;238978;239008;30;1;203;204
27;BrigadiersBlue;Brigadiers Blue;2533274916311937;160530;160560;30;1;196;197
29;Foorbits;Foorbits;2624419068575218;52283;52308;25;1;5;6
30;profjjj;profjjj;2533274829351135;164905;164925;20;1;96;97
31;UnveiledArk;UnveiledArk;2533274934249959;543505;543515;10;1;696;697
31;OneBadMutha;OneBadMutha;2728296738546254;73851;73861;10;1;76;77
31;Bugalugs214;bugalugs214;2535471084374195;599930;599940;10;1;0;1
34;PhantomFox;PhantomFox75-460;2535436728258152;84674;84674;0;0;59;59
34;low187;ShadowArceus5;2533274870566975;298638;298638;0;0;89;89
34;DeusJabu;DeusJabu;2535431624153776;230375;230375;0;0;404;404
34;BadMoodJones;Junglee91;2533275020457265;167022;167022;0;0;275;275
34;brunopcosta1;brunopcosta1;2535437287890796;289213;289213;0;0;1;1
34;TheSlickTony;TheSlickTony;2533275010815429;132378;132378;0;0;130;130
34;xJavontax;xJavontax;2533274819674251;52638;52638;0;0;17;17
34;dfunktjester;dFunkt jestEr;2533274829581469;142633;142633;0;0;7;7
34;supercommodore;supercommodore;2533274982646378;42100;42100;0;0;54;54
34;MMarfil;MMarfil;2533274884719422;111746;111746;0;0;25;25
34;BananaBox39;MaidenLOKO;2533274891998560;213658;213658;0;0;45;45
34;TangHao;Amir-8983;2535432952508207;88697;88697;0;0;68;68
34;Mark3;Mark 3;2533274791777168;193630;193630;0;0;39;39
34;Running_Riot;BoutTreeFidy-208;2535457582061110;60670;60670;0;0;87;87
34;TheSego;The Sego;2533274801846949;169080;169080;0;0;129;129
34;RoslindaleOne;RoslindaleOne;2594261035379451;425450;425450;0;0;276;276
34;Shadowgasm;Shadowgasm;2736338880739054;434460;434460;0;0;218;218
34;Zonky;Zonky;2535470751963594;166305;166305;0;0;2;2
34;michael;Rngesus37;2535419776788793;50287;50287;0;0;28;28
34;BigM_Milk4;BigMMilk-9208;2533274975549845;68309;68309;0;0;0;0
34;Cyime;Cyime;2533274809898296;257380;257380;0;0;0;0
