#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;538933;543858;4925;50;1426;1476
2;Plagueborne;The Wicked Soul;2533274925208344;1340311;1342661;2350;48;1212;1260
3;FairyEmpire;baboy1337;2533274848211122;575171;577511;2340;46;683;729
4;Shadowgasm;Shadowgasm;2736338880739054;436385;438305;1920;44;263;307
5;TheAshCohen09;TheAshCohen09;2533274856167909;237191;239081;1890;42;900;942
6;NierlyCrazy;Nierly Crazy;2533274896685914;565839;567219;1380;40;952;992
7;CallMeCraig;matsze;2533274817036922;349183;350363;1180;38;716;754
8;BrigadiersBlue;Brigadiers Blue;2533274916311937;161040;162195;1155;36;210;246
9;SheepDip;Ryuukishi634;2533274841110750;503355;504340;985;34;661;695
10;n0tjack;n0tjack;2533274808155558;255715;256650;935;32;505;537
11;Mort;Mortaigne;2533274924850886;240133;241058;925;30;248;278
12;Akosii;Akosii;2533274876129944;435721;436396;675;28;362;390
13;ShadowlessEdge;Shadowless Edge;2535418358478334;1023911;1024526;615;26;1084;1110
14;MasterLeePhD;Master Lee PhD;2533274793230093;502979;503574;595;24;1083;1107
15;low187;ShadowArceus5;2533274870566975;298768;299268;500;22;91;113
16;judge;judge;2533274802991000;537139;537609;470;20;544;564
17;Chyld989;Chyld989;2533274824150207;553630;554070;440;18;912;930
18;binarymelon;binarymelon;2533274792088847;53254;53679;425;16;418;434
19;SilentJay76;SilentJay76;2533274902322618;489007;489417;410;14;1078;1092
20;Scottish_Sin;Scottish Sin;2533274798575633;630805;631116;311;12;426;438
21;Knottian;Knottian;2533274805216213;259704;259999;295;10;366;376
22;profjjj;profjjj;2533274829351135;165785;166025;240;8;161;169
23;MrZweistein;MrZweistein;2533274796780325;173005;173235;230;6;511;517
24;TheSego;The Sego;2533274801846949;169210;169425;215;4;130;134
25;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;925450;925650;200;2;1136;1138
26;BadMoodJones;Junglee91;2533275020457265;167612;167752;140;1;289;290
27;UnveiledArk;UnveiledArk;2533274934249959;544415;544535;120;1;757;758
28;FunkyOne;Sir Funkified;2533274831236982;277821;277921;100;1;415;416
29;MMarfil;MMarfil;2533274884719422;112611;112701;90;1;64;65
30;dscharles;dscharles;2533275014769270;93804;93874;70;1;326;327
31;Kreten;Cro Kreten;2690766741657668;284098;284158;60;1;159;160
32;Sikamikanico;Sikamikanico;2599622463478870;159782;159832;50;1;307;308
33;DeusJabu;DeusJabu;2535431624153776;231335;231370;35;1;430;431
34;Bugalugs214;bugalugs214;2535471084374195;600100;600120;20;1;4;5
35;BeardoN7x;BeardoA7x;2533274924115209;147704;147709;5;1;308;309
36;dfunktjester;dFunkt jestEr;2533274829581469;142718;142718;0;0;11;11
36;DanCasual;SR1 Dan;2533274803840524;231966;231966;0;0;503;503
36;TheSlickTony;TheSlickTony;2533275010815429;132403;132403;0;0;133;133
36;Mark3;Mark 3;2533274791777168;194630;194630;0;0;85;85
36;Running_Riot;BoutTreeFidy-208;2535457582061110;60970;60970;0;0;104;104
36;Foorbits;Foorbits;2624419068575218;52428;52428;0;0;8;8
36;xJavontax;xJavontax;2533274819674251;53583;53583;0;0;53;53
36;OneBadMutha;OneBadMutha;2728296738546254;74689;74689;0;0;101;101
36;Xumbrega;ctZz1;2533274892320729;166714;166714;0;0;156;156
36;PhantomFox;PhantomFox75-460;2535436728258152;84674;84674;0;0;60;60
36;brunopcosta1;brunopcosta1;2535437287890796;289213;289213;0;0;2;2
36;supercommodore;supercommodore;2533274982646378;42100;42100;0;0;55;55
36;BananaBox39;MaidenLOKO;2533274891998560;213658;213658;0;0;45;45
36;TangHao;Amir-8983;2535432952508207;88697;88697;0;0;68;68
36;RoslindaleOne;RoslindaleOne;2594261035379451;425450;425450;0;0;276;276
36;Zonky;Zonky;2535470751963594;166305;166305;0;0;2;2
36;michael;Rngesus37;2535419776788793;50287;50287;0;0;28;28
36;BigM_Milk4;BigMMilk-9208;2533274975549845;68309;68309;0;0;0;0
36;Cyime;Cyime;2533274809898296;257380;257380;0;0;0;0
