#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1399671;1404751;5080;50;366;416
2;BrigadiersBlue;Brigadiers Blue;2533274916311937;181225;184025;2800;48;296;344
3;NierlyCrazy;Nierly Crazy;2533274896685914;578479;580413;1934;46;302;348
4;APOPHIS1989;APOPHIS1989;2533274792861176;589068;590793;1725;44;410;454
5;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;932455;934135;1680;42;211;253
6;Chyld989;Chyld989;2533274824150207;557835;559145;1310;40;158;198
7;Akosii;Akosii;2533274876129944;441786;443001;1215;38;200;238
8;ShadowlessEdge;Shadowless Edge;2535418358478334;1038001;1039191;1190;36;264;300
9;judge;judge;2533274802991000;541354;542369;1015;34;129;163
10;SilentJay76;SilentJay76;2533274902322618;496082;497082;1000;32;230;262
11;Mort;Mortaigne;2533274924850886;252158;252888;730;30;273;303
12;dfunktjester;dFunkt jestEr;2533274829581469;142793;143352;559;28;1;29
13;SheepDip;Ryuukishi634;2533274841110750;515435;515945;510;26;218;244
14;Scottish_Sin;Scottish Sin;2533274798575633;636164;636644;480;24;157;181
15;profjjj;profjjj;2533274829351135;167595;168045;450;22;35;57
16;RoslindaleOne;RoslindaleOne;2594261035379451;426380;426775;395;20;36;56
17;MasterLeePhD;Master Lee PhD;2533274793230093;510314;510664;350;18;218;236
18;low187;ShadowArceus5;2533274870566975;303013;303273;260;16;125;141
19;binarymelon;binarymelon;2533274792088847;56096;56311;215;14;63;77
20;BadMoodJones;Junglee91;2533275020457265;169673;169878;205;12;62;74
21;Knottian;Knottian;2533274805216213;263849;264029;180;10;174;184
22;CallMeCraig;matsze;2533274817036922;361713;361888;175;8;346;354
23;UnveiledArk;UnveiledArk;2533274934249959;546495;546655;160;6;51;57
24;DeusJabu;DeusJabu;2535431624153776;234580;234715;135;4;120;124
25;Bugalugs214;bugalugs214;2535471084374195;601690;601820;130;2;95;97
26;FunkyOne;Sir Funkified;2533274831236982;278856;278981;125;1;54;55
27;DanCasual;SR1 Dan;2533274803840524;232141;232241;100;1;5;6
28;TheAshCohen09;TheAshCohen09;2533274856167909;275341;275431;90;1;370;371
28;TheSlickTony;TheSlickTony;2533275010815429;133483;133573;90;1;36;37
30;BeardoN7x;BeardoA7x;2533274924115209;148089;148134;45;1;7;8
30;BigM_Milk4;BigMMilk-9208;2533274975549845;71079;71124;45;1;147;148
32;n0tjack;n0tjack;2533274808155558;261600;261615;15;1;156;157
33;dscharles;dscharles;2533275014769270;95739;95739;0;0;64;64
33;Kreten;Cro Kreten;2690766741657668;285158;285158;0;0;18;18
33;FairyEmpire;baboy1337;2533274848211122;582906;582906;0;0;70;70
33;Sikamikanico;Sikamikanico;2599622463478870;160792;160792;0;0;70;70
33;OneBadMutha;OneBadMutha;2728296738546254;75659;75659;0;0;34;34
33;TheSego;The Sego;2533274801846949;169725;169725;0;0;4;4
33;Running_Riot;BoutTreeFidy-208;2535457582061110;62135;62135;0;0;25;25
33;xJavontax;xJavontax;2533274819674251;53643;53643;0;0;1;1
33;PhantomFox;PhantomFox75-460;2535436728258152;85944;85944;0;0;40;40
33;MrZweistein;MrZweistein;2533274796780325;173560;173560;0;0;4;4
33;BananaBox39;MaidenLOKO;2533274891998560;213683;213683;0;0;1;1
33;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;33;33
33;MMarfil;MMarfil;2533274884719422;113481;113481;0;0;21;21
33;TangHao;Amir-8983;2535432952508207;88727;88727;0;0;2;2
33;Mark3;Mark 3;2533274791777168;194630;194630;0;0;0;0
33;Foorbits;Foorbits;2624419068575218;52428;52428;0;0;0;0
33;Xumbrega;ctZz1;2533274892320729;166714;166714;0;0;0;0
33;brunopcosta1;brunopcosta1;2535437287890796;289213;289213;0;0;0;0
33;supercommodore;supercommodore;2533274982646378;42100;42100;0;0;0;0
33;michael;Rngesus37;2535419776788793;50287;50287;0;0;0;0
