#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;611023;613998;2975;50;988;1038
2;NierlyCrazy;Nierly Crazy;2533274896685914;598395;601115;2720;48;748;796
3;Plagueborne;The Wicked Soul;2533274925208344;1481171;1482801;1630;46;846;892
4;ShadowlessEdge;Shadowless Edge;2535418358478334;1048456;1050041;1585;44;738;782
5;judge;judge;2533274802991000;545139;546314;1175;42;314;356
6;Chyld989;Chyld989;2533274824150207;566830;567980;1150;40;566;606
7;TheAshCohen09;TheAshCohen09;2533274856167909;276721;277811;1090;38;467;505
8;RoslindaleOne;RoslindaleOne;2594261035379451;433370;434425;1055;36;360;396
9;FairyEmpire;baboy1337;2533274848211122;592111;592746;635;34;393;427
9;Scottish_Sin;Scottish Sin;2533274798575633;640229;640864;635;34;432;466
11;MasterLeePhD;Master Lee PhD;2533274793230093;516284;516789;505;30;570;600
12;Knottian;Knottian;2533274805216213;268214;268614;400;28;460;488
13;Sikamikanico;Sikamikanico;2599622463478870;162036;162411;375;26;168;194
14;dfunktjester;dFunkt jestEr;2533274829581469;143457;143807;350;24;34;58
15;Mort;Mortaigne;2533274924850886;257933;258258;325;22;630;652
16;SilentJay76;SilentJay76;2533274902322618;502152;502442;290;20;536;556
17;FunkyOne;Sir Funkified;2533274831236982;280401;280677;276;18;137;155
18;UnveiledArk;UnveiledArk;2533274934249959;547520;547790;270;16;145;161
18;SheepDip;Ryuukishi634;2533274841110750;517645;517915;270;16;352;368
20;Akosii;Akosii;2533274876129944;450186;450426;240;12;570;582
21;dscharles;dscharles;2533275014769270;96200;96435;235;10;115;125
22;binarymelon;binarymelon;2533274792088847;58376;58601;225;8;274;282
23;Bugalugs214;bugalugs214;2535471084374195;603045;603260;215;6;244;250
24;CallMeCraig;matsze;2533274817036922;369388;369583;195;4;690;694
25;BrigadiersBlue;Brigadiers Blue;2533274916311937;187555;187740;185;2;492;494
25;Mark3;Mark 3;2533274791777168;195325;195510;185;2;31;33
27;profjjj;profjjj;2533274829351135;168645;168795;150;1;89;90
27;xJavontax;xJavontax;2533274819674251;53643;53793;150;1;2;3
29;Kreten;Cro Kreten;2690766741657668;285748;285883;135;1;29;30
30;PhantomFox;PhantomFox75-460;2535436728258152;86109;86239;130;1;52;53
31;low187;ShadowArceus5;2533274870566975;304398;304513;115;1;223;224
32;MrZweistein;MrZweistein;2533274796780325;173815;173910;95;1;11;12
33;BeardoN7x;BeardoA7x;2533274924115209;149299;149389;90;1;74;75
34;Running_Riot;BoutTreeFidy-208;2535457582061110;62185;62260;75;1;30;31
35;TangHao;Amir-8983;2535432952508207;88757;88827;70;1;3;4
36;BadMoodJones;Junglee91;2533275020457265;170511;170571;60;1;107;108
37;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;998910;998960;50;1;707;708
38;BigM_Milk4;BigMMilk-9208;2533274975549845;72444;72474;30;1;228;229
39;DeusJabu;DeusJabu;2535431624153776;236520;236540;20;1;276;277
40;DanCasual;SR1 Dan;2533274803840524;233611;233626;15;1;87;88
40;Xumbrega;ctZz1;2533274892320729;166789;166804;15;1;3;4
42;OneBadMutha;OneBadMutha;2728296738546254;76444;76444;0;0;115;115
42;n0tjack;n0tjack;2533274808155558;263364;263364;0;0;285;285
42;MMarfil;MMarfil;2533274884719422;113678;113678;0;0;27;27
42;TheSlickTony;TheSlickTony;2533275010815429;134368;134368;0;0;89;89
42;TheSego;The Sego;2533274801846949;169735;169735;0;0;7;7
42;BananaBox39;MaidenLOKO;2533274891998560;213683;213683;0;0;2;2
42;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;75;75
42;Foorbits;Foorbits;2624419068575218;52428;52428;0;0;0;0
42;brunopcosta1;brunopcosta1;2535437287890796;289213;289213;0;0;0;0
42;supercommodore;supercommodore;2533274982646378;42100;42100;0;0;0;0
42;michael;Rngesus37;2535419776788793;50287;50287;0;0;0;0
