#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;633491;640436;6945;50;1370;1420
2;MasterLeePhD;Master Lee PhD;2533274793230093;519304;521764;2460;48;874;922
3;SheepDip;Ryuukishi634;2533274841110750;520952;523185;2233;46;601;647
4;RoslindaleOne;RoslindaleOne;2594261035379451;437100;438295;1195;44;664;708
5;Akosii;Akosii;2533274876129944;455551;456666;1115;42;876;918
6;BadMoodJones;Junglee91;2533275020457265;171216;172326;1110;40;151;191
7;CallMeCraig;matsze;2533274817036922;375393;376328;935;38;1020;1058
8;Chyld989;Chyld989;2533274824150207;574660;575460;800;36;1024;1060
9;low187;ShadowArceus5;2533274870566975;305313;306006;693;34;270;304
10;TheSlickTony;TheSlickTony;2533275010815429;135328;135828;500;32;170;202
11;Knottian;Knottian;2533274805216213;272705;273180;475;30;780;810
12;DeusJabu;DeusJabu;2535431624153776;240430;240830;400;28;464;492
13;KARMAgoesHARD;KARMAgoesHARD;2533274793280369;1006300;1006590;290;26;1046;1072
13;ShadowlessEdge;Shadowless Edge;2535418358478334;1056511;1056801;290;26;1138;1164
15;NierlyCrazy;Nierly Crazy;2533274896685914;602670;602930;260;22;913;935
16;PhantomFox;PhantomFox75-460;2535436728258152;87159;87394;235;20;108;128
17;Plagueborne;The Wicked Soul;2533274925208344;1493651;1493866;215;18;1217;1235
18;FairyEmpire;baboy1337;2533274848211122;595640;595850;210;16;689;705
18;xJavontax;xJavontax;2533274819674251;53983;54193;210;16;48;64
20;binarymelon;binarymelon;2533274792088847;59806;59996;190;12;373;385
20;Running_Riot;BoutTreeFidy-208;2535457582061110;62490;62680;190;12;36;48
22;BrigadiersBlue;Brigadiers Blue;2533274916311937;188365;188530;165;8;532;540
23;Scottish_Sin;Scottish Sin;2533274798575633;643824;643984;160;6;754;760
23;UnveiledArk;UnveiledArk;2533274934249959;552600;552760;160;6;352;358
23;DanCasual;SR1 Dan;2533274803840524;234501;234661;160;6;161;167
26;Mark3;Mark 3;2533274791777168;195945;196095;150;1;47;48
27;MrZweistein;MrZweistein;2533274796780325;175300;175445;145;1;115;116
28;n0tjack;n0tjack;2533274808155558;265899;266019;120;1;464;465
29;judge;judge;2533274802991000;548319;548429;110;1;504;505
30;Bugalugs214;bugalugs214;2535471084374195;604315;604405;90;1;328;329
31;profjjj;profjjj;2533274829351135;170140;170210;70;1;170;171
32;OneBadMutha;OneBadMutha;2728296738546254;77354;77394;40;1;209;210
32;TheAshCohen09;TheAshCohen09;2533274856167909;281056;281096;40;1;670;671
34;MMarfil;MMarfil;2533274884719422;114013;114033;20;1;42;43
35;dscharles;dscharles;2533275014769270;97755;97770;15;1;218;219
35;Kreten;Cro Kreten;2690766741657668;286063;286078;15;1;35;36
37;Sikamikanico;Sikamikanico;2599622463478870;164026;164036;10;1;290;291
38;SilentJay76;SilentJay76;2533274902322618;504827;504827;0;0;705;705
38;supercommodore;supercommodore;2533274982646378;42225;42225;0;0;4;4
38;BigM_Milk4;BigMMilk-9208;2533274975549845;72609;72609;0;0;235;235
38;FunkyOne;Sir Funkified;2533274831236982;281272;281272;0;0;272;272
38;Mort;Mortaigne;2533274924850886;260408;260408;0;0;821;821
38;TangHao;Amir-8983;2535432952508207;89167;89167;0;0;20;20
38;brunopcosta1;brunopcosta1;2535437287890796;289293;289293;0;0;3;3
38;Xumbrega;ctZz1;2533274892320729;167429;167429;0;0;40;40
38;dfunktjester;dFunkt jestEr;2533274829581469;144407;144407;0;0;89;89
38;BeardoN7x;BeardoA7x;2533274924115209;149569;149569;0;0;80;80
38;TheSego;The Sego;2533274801846949;169910;169910;0;0;15;15
38;BananaBox39;MaidenLOKO;2533274891998560;213683;213683;0;0;2;2
38;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;75;75
38;Foorbits;Foorbits;2624419068575218;52428;52428;0;0;0;0
38;michael;Rngesus37;2535419776788793;50287;50287;0;0;0;0
