#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;ShadowlessEdge;ShadowlessAU;2535418358478334;1083161;1085576;2415;50;578;628
2;n0tjack;n0tjack;2533274808155558;267134;268744;1610;48;179;227
3;APOPHIS1989;APOPHIS1989;2533274792861176;656351;657746;1395;46;514;560
4;CallMeCraig;matsze;2533274817036922;379543;380418;875;44;282;326
5;TheSlickTony;TheSlickTony;2533275010815429;141178;141968;790;42;412;454
6;Akosii;Akosii;2533274876129944;463746;464506;760;40;432;472
7;Scottish_Sin;Scottish Sin;2533274798575633;647584;648339;755;38;255;293
8;MasterLeePhD;Master Lee PhD;2533274793230093;535473;536219;746;36;600;636
9;Plagueborne;The Wicked Soul;2533274925208344;1504596;1505326;730;34;450;484
10;DeusJabu;DeusJabu;2535431624153776;243840;244425;585;32;330;362
11;Mark3;Mark 3;2533274791777168;196765;197290;525;30;70;100
12;PhantomFox;PhantomFox75-460;2535436728258152;89419;89919;500;28;131;159
13;SheepDip;Ryuukishi634;2533274841110750;530670;531140;470;26;502;528
14;binarymelon;binarymelon;2533274792088847;63386;63836;450;24;318;342
15;Bugalugs214;bugalugs214;2535471084374195;605675;605925;250;22;217;239
16;low187;ShadowArceus5;2533274870566975;307536;307776;240;20;124;144
17;RoslindaleOne;RoslindaleOne;2594261035379451;442115;442325;210;18;299;317
18;dscharles;dscharles;2533275014769270;98630;98795;165;16;153;169
19;Chyld989;Chyld989;2533274824150207;583040;583180;140;14;484;498
19;FairyEmpire;baboy1337;2533274848211122;617037;617177;140;14;510;524
21;Knottian;Knottian;2533274805216213;278050;278175;125;10;348;358
22;NierlyCrazy;Nierly Crazy;2533274896685914;605418;605538;120;8;204;212
23;Sikamikanico;Sikamikanico;2599622463478870;164796;164871;75;6;123;129
23;Mort;Mortaigne;2533274924850886;260843;260918;75;6;41;47
25;OneBadMutha;OneBadMutha;2728296738546254;78189;78259;70;2;96;98
26;MrZweistein;MrZweistein;2533274796780325;177275;177335;60;1;199;200
27;BeardoN7x;BeardoA7x;2533274924115209;154434;154434;0;0;50;50
27;SilentJay76;SilentJay76;2533274902322618;507282;507282;0;0;284;284
27;MMarfil;MMarfil;2533274884719422;114663;114663;0;0;78;78
27;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
27;profjjj;profjjj;2533274829351135;172600;172600;0;0;272;272
27;BadMoodJones;Junglee91;2533275020457265;172456;172456;0;0;14;14
27;BrigadiersBlue;Brigadiers Blue;2533274916311937;189470;189470;0;0;142;142
27;dfunktjester;dFunkt jestEr;2533274829581469;145417;145417;0;0;90;90
27;supercommodore;supercommodore;2533274982646378;42280;42280;0;0;7;7
27;TheAshCohen09;TheAshCohen09;2533274856167909;284401;284401;0;0;200;200
27;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
27;TangHao;Amir-8983;2535432952508207;89522;89522;0;0;3;3
27;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;0;0
27;TheSego;The Sego;2533274801846949;169910;169910;0;0;0;0
