#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;TheAshCohen09;TheAshCohen09;2533274856167909;284401;288401;4000;50;200;250
2;ShadowlessEdge;ShadowlessAU;2535418358478334;1085576;1088436;2860;48;628;676
3;MasterLeePhD;Master Lee PhD;2533274793230093;536219;537819;1600;46;636;682
4;Akosii;Akosii;2533274876129944;464506;465756;1250;44;472;516
5;SheepDip;Ryuukishi634;2533274841110750;531140;532370;1230;42;528;570
6;CallMeCraig;matsze;2533274817036922;380418;381588;1170;40;326;366
7;Scottish_Sin;Scottish Sin;2533274798575633;648339;648829;490;38;293;331
8;Chyld989;Chyld989;2533274824150207;583180;583630;450;36;498;534
9;Plagueborne;The Wicked Soul;2533274925208344;1505326;1505676;350;34;484;518
10;n0tjack;n0tjack;2533274808155558;268744;269069;325;32;227;259
11;APOPHIS1989;APOPHIS1989;2533274792861176;657746;658066;320;30;560;590
12;Mort;Mortaigne;2533274924850886;260918;261223;305;28;47;75
13;Knottian;Knottian;2533274805216213;278175;278465;290;26;358;384
14;Bugalugs214;bugalugs214;2535471084374195;605925;606145;220;24;239;263
15;PhantomFox;PhantomFox75-460;2535436728258152;89919;90129;210;22;159;181
16;binarymelon;binarymelon;2533274792088847;63836;64041;205;20;342;362
16;RoslindaleOne;RoslindaleOne;2594261035379451;442325;442530;205;20;317;337
18;dscharles;dscharles;2533275014769270;98795;98935;140;16;169;185
19;Mark3;Mark 3;2533274791777168;197290;197380;90;14;100;114
20;low187;ShadowArceus5;2533274870566975;307776;307851;75;12;144;156
21;FairyEmpire;baboy1337;2533274848211122;617177;617227;50;10;524;534
22;TheSlickTony;TheSlickTony;2533275010815429;141968;142013;45;8;454;462
22;NierlyCrazy;Nierly Crazy;2533274896685914;605538;605583;45;8;212;220
22;MrZweistein;MrZweistein;2533274796780325;177335;177380;45;8;200;208
25;DeusJabu;DeusJabu;2535431624153776;244425;244460;35;2;362;364
25;supercommodore;supercommodore;2533274982646378;42280;42315;35;2;7;9
27;OneBadMutha;OneBadMutha;2728296738546254;78259;78274;15;1;98;99
28;Sikamikanico;Sikamikanico;2599622463478870;164871;164871;0;0;129;129
28;BeardoN7x;BeardoA7x;2533274924115209;154434;154434;0;0;50;50
28;SilentJay76;SilentJay76;2533274902322618;507282;507282;0;0;284;284
28;MMarfil;MMarfil;2533274884719422;114663;114663;0;0;78;78
28;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
28;profjjj;profjjj;2533274829351135;172600;172600;0;0;272;272
28;BadMoodJones;Junglee91;2533275020457265;172456;172456;0;0;14;14
28;BrigadiersBlue;Brigadiers Blue;2533274916311937;189470;189470;0;0;142;142
28;dfunktjester;dFunkt jestEr;2533274829581469;145417;145417;0;0;90;90
28;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
28;TangHao;Amir-8983;2535432952508207;89522;89522;0;0;3;3
28;Shadowgasm;Shadowgasm;2736338880739054;439560;439560;0;0;0;0
28;TheSego;The Sego;2533274801846949;169910;169910;0;0;0;0
