#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1513916;1517576;3660;50;712;762
2;TheAshCohen09;TheAshCohen09;2533274856167909;289401;292166;2765;48;340;388
3;NierlyCrazy;Nierly Crazy;2533274896685914;605828;608123;2295;46;268;314
4;ShadowlessEdge;ShadowlessAU;2535418358478334;1101791;1103336;1545;44;872;916
5;dscharles;dscharles;2533275014769270;99250;100585;1335;42;214;256
6;Chyld989;Chyld989;2533274824150207;584460;585430;970;40;622;662
7;SheepDip;Ryuukishi634;2533274841110750;535125;536035;910;38;740;778
8;MasterLeePhD;Master Lee PhD;2533274793230093;539584;540314;730;36;870;906
9;Scottish_Sin;Scottish Sin;2533274798575633;649844;650414;570;34;447;481
10;MrZweistein;MrZweistein;2533274796780325;177900;178370;470;32;256;288
11;BeardoN7x;BeardoA7x;2533274924115209;156994;157449;455;30;268;298
11;DeusJabu;DeusJabu;2535431624153776;245080;245535;455;30;468;498
13;FairyEmpire;baboy1337;2533274848211122;617992;618432;440;26;613;639
14;Shadowgasm;Shadowgasm;2736338880739054;439580;439960;380;24;1;25
15;n0tjack;n0tjack;2533274808155558;271199;271569;370;22;445;467
16;TangHao;Amir-8983;2535432952508207;89522;89827;305;20;3;23
17;Akosii;Akosii;2533274876129944;466506;466806;300;18;618;636
18;SilentJay76;SilentJay76;2533274902322618;509462;509747;285;16;430;446
19;binarymelon;binarymelon;2533274792088847;64616;64891;275;14;424;438
20;TheSego;The Sego;2533274801846949;170220;170465;245;12;20;32
21;Knottian;Knottian;2533274805216213;279510;279720;210;10;488;498
22;low187;ShadowArceus5;2533274870566975;308356;308546;190;8;206;214
23;CallMeCraig;matsze;2533274817036922;383743;383923;180;6;526;532
24;MMarfil;MMarfil;2533274884719422;115038;115198;160;4;107;111
25;OneBadMutha;OneBadMutha;2728296738546254;78774;78894;120;2;171;173
26;TheSlickTony;TheSlickTony;2533275010815429;142013;142113;100;1;488;489
27;BadMoodJones;Junglee91;2533275020457265;172566;172656;90;1;17;18
28;Mort;Mortaigne;2533274924850886;261613;261673;60;1;116;117
29;Sikamikanico;Sikamikanico;2599622463478870;165461;165511;50;1;224;225
30;profjjj;profjjj;2533274829351135;172655;172690;35;1;278;279
31;RoslindaleOne;RoslindaleOne;2594261035379451;442800;442815;15;1;367;368
32;PhantomFox;PhantomFox75-460;2535436728258152;90239;90249;10;1;201;202
33;APOPHIS1989;APOPHIS1989;2533274792861176;658591;658596;5;1;722;723
34;Bugalugs214;bugalugs214;2535471084374195;606460;606460;0;0;338;338
34;Mark3;Mark 3;2533274791777168;197690;197690;0;0;193;193
34;supercommodore;supercommodore;2533274982646378;42350;42350;0;0;15;15
34;dfunktjester;dFunkt jestEr;2533274829581469;145422;145422;0;0;92;92
34;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
34;BrigadiersBlue;Brigadiers Blue;2533274916311937;189470;189470;0;0;142;142
34;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
