#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Plagueborne;The Wicked Soul;2533274925208344;1519196;1522061;2865;50;876;926
2;NierlyCrazy;Nierly Crazy;2533274896685914;611473;612743;1270;48;452;500
3;TangHao;Amir-8983;2535432952508207;92937;94122;1185;46;141;187
4;CallMeCraig;matsze;2533274817036922;385023;386118;1095;44;630;674
5;BeardoN7x;BeardoA7x;2533274924115209;157829;158869;1040;42;342;384
6;ShadowlessEdge;ShadowlessAU;2535418358478334;1104286;1105216;930;40;1046;1086
7;FairyEmpire;baboy1337;2533274848211122;620887;621787;900;38;723;761
8;SheepDip;Ryuukishi634;2533274841110750;536515;537040;525;36;874;910
9;Bugalugs214;bugalugs214;2535471084374195;606640;607140;500;34;356;390
10;MasterLeePhD;Master Lee PhD;2533274793230093;540884;541324;440;32;982;1014
11;Sikamikanico;Sikamikanico;2599622463478870;165646;166031;385;30;257;287
12;APOPHIS1989;APOPHIS1989;2533274792861176;661910;662255;345;28;823;851
13;profjjj;profjjj;2533274829351135;172970;173310;340;26;306;332
14;binarymelon;binarymelon;2533274792088847;65066;65376;310;24;493;517
15;n0tjack;n0tjack;2533274808155558;271894;272199;305;22;543;565
16;DeusJabu;DeusJabu;2535431624153776;245645;245920;275;20;547;567
17;Scottish_Sin;Scottish Sin;2533274798575633;650879;651109;230;18;529;547
18;Akosii;Akosii;2533274876129944;467946;468156;210;16;698;714
18;MrZweistein;MrZweistein;2533274796780325;178730;178940;210;16;342;358
20;low187;ShadowArceus5;2533274870566975;308911;309076;165;12;236;248
21;Knottian;Knottian;2533274805216213;279915;280050;135;10;548;558
22;Chyld989;Chyld989;2533274824150207;586830;586950;120;8;780;788
22;Shadowgasm;Shadowgasm;2736338880739054;440280;440400;120;8;49;57
22;RoslindaleOne;RoslindaleOne;2594261035379451;442975;443095;120;8;370;378
25;dscharles;dscharles;2533275014769270;100955;101060;105;2;304;306
25;SilentJay76;SilentJay76;2533274902322618;509957;510062;105;2;470;472
25;Mort;Mortaigne;2533274924850886;261748;261853;105;2;119;121
28;dfunktjester;dFunkt jestEr;2533274829581469;145422;145512;90;1;93;94
29;PhantomFox;PhantomFox75-460;2535436728258152;90349;90409;60;1;204;205
30;BadMoodJones;Junglee91;2533275020457265;172776;172821;45;1;20;21
31;BrigadiersBlue;Brigadiers Blue;2533274916311937;189470;189510;40;1;142;143
32;TheAshCohen09;TheAshCohen09;2533274856167909;298626;298656;30;1;506;507
33;supercommodore;supercommodore;2533274982646378;42350;42370;20;1;16;17
34;TheSego;The Sego;2533274801846949;170700;170710;10;1;62;63
35;OneBadMutha;OneBadMutha;2728296738546254;79139;79139;0;0;226;226
35;MMarfil;MMarfil;2533274884719422;115398;115398;0;0;163;163
35;Mark3;Mark 3;2533274791777168;197850;197850;0;0;195;195
35;TheSlickTony;TheSlickTony;2533275010815429;142213;142213;0;0;491;491
35;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
35;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
