#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;APOPHIS1989;APOPHIS1989;2533274792861176;664713;672753;8040;50;1265;1315
2;Chyld989;Chyld989;2533274824150207;587680;592100;4420;48;996;1044
3;Plagueborne;The Wicked Soul;2533274925208344;1524886;1528631;3745;46;1236;1282
4;Scottish_Sin;Scottish Sin;2533274798575633;654154;657224;3070;44;892;936
5;FairyEmpire;baboy1337;2533274848211122;634007;636997;2990;42;1103;1145
6;n0tjack;n0tjack;2533274808155558;273079;276059;2980;40;897;937
7;ShadowlessEdge;ShadowlessAU;2535418358478334;1110641;1113371;2730;38;1536;1574
8;NierlyCrazy;Nierly Crazy;2533274896685914;620433;623073;2640;36;787;823
9;Shadowgasm;Shadowgasm;2736338880739054;440850;443400;2550;34;191;225
10;SilentJay76;SilentJay76;2533274902322618;511777;514272;2495;32;735;767
11;low187;ShadowArceus5;2533274870566975;310401;312856;2455;30;550;580
12;MasterLeePhD;Master Lee PhD;2533274793230093;542054;544374;2320;28;1194;1222
13;CallMeCraig;matsze;2533274817036922;387513;389333;1820;26;896;922
14;SheepDip;Ryuukishi634;2533274841110750;539905;541425;1520;24;1190;1214
15;PhantomFox;PhantomFox75-460;2535436728258152;90674;91909;1235;22;286;308
16;Sikamikanico;Sikamikanico;2599622463478870;166441;167343;902;20;447;467
17;Knottian;Knottian;2533274805216213;281015;281910;895;18;728;746
18;MrZweistein;MrZweistein;2533274796780325;179740;180575;835;16;497;513
19;TheAshCohen09;TheAshCohen09;2533274856167909;299846;300636;790;14;676;690
20;Akosii;Akosii;2533274876129944;470641;471346;705;12;984;996
21;dfunktjester;dFunkt jestEr;2533274829581469;145757;146452;695;10;187;197
22;TangHao;Amir-8983;2535432952508207;96930;97502;572;8;434;442
23;BrigadiersBlue;Brigadiers Blue;2533274916311937;194510;195060;550;6;269;275
24;TheSlickTony;TheSlickTony;2533275010815429;142778;143318;540;4;570;574
25;TheSego;The Sego;2533274801846949;171410;171925;515;2;185;187
26;Mort;Mortaigne;2533274924850886;263783;264283;500;1;300;301
27;RoslindaleOne;RoslindaleOne;2594261035379451;443440;443890;450;1;452;453
28;dscharles;dscharles;2533275014769270;101845;102245;400;1;491;492
29;binarymelon;binarymelon;2533274792088847;65591;65951;360;1;579;580
30;DeusJabu;DeusJabu;2535431624153776;247185;247535;350;1;833;834
31;BadMoodJones;Junglee91;2533275020457265;172996;173201;205;1;52;53
32;BeardoN7x;BeardoA7x;2533274924115209;158974;159124;150;1;432;433
32;MMarfil;MMarfil;2533274884719422;115718;115868;150;1;234;235
34;OneBadMutha;OneBadMutha;2728296738546254;79689;79759;70;1;320;321
35;Bugalugs214;bugalugs214;2535471084374195;607390;607435;45;1;440;441
35;supercommodore;supercommodore;2533274982646378;42390;42435;45;1;24;25
37;profjjj;profjjj;2533274829351135;173830;173830;0;0;387;387
37;Mark3;Mark 3;2533274791777168;198560;198560;0;0;284;284
37;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
37;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
