#;User;Gamertag;XUID;Initial GS;Final GS;Gains;Points;Initial Global Points;New Global Points
1;Chyld989;Chyld989;2533274824150207;587810;590915;3105;50;874;924
2;FairyEmpire;baboy1337;2533274848211122;634197;636402;2205;48;1001;1049
3;APOPHIS1989;APOPHIS1989;2533274792861176;665893;667898;2005;46;1091;1137
4;NierlyCrazy;Nierly Crazy;2533274896685914;620468;622213;1745;44;683;727
5;Scottish_Sin;Scottish Sin;2533274798575633;654294;655464;1170;42;724;766
6;PhantomFox;PhantomFox75-460;2535436728258152;90804;91909;1105;40;246;286
7;Plagueborne;The Wicked Soul;2533274925208344;1525041;1525781;740;38;1104;1142
8;ShadowlessEdge;ShadowlessAU;2535418358478334;1111821;1112476;655;36;1394;1430
9;MrZweistein;MrZweistein;2533274796780325;179965;180555;590;34;461;495
10;n0tjack;n0tjack;2533274808155558;273714;274259;545;32;737;769
11;TheAshCohen09;TheAshCohen09;2533274856167909;300051;300566;515;30;637;667
12;low187;ShadowArceus5;2533274870566975;310806;311316;510;28;450;478
13;TheSego;The Sego;2533274801846949;171410;171885;475;26;155;181
14;SilentJay76;SilentJay76;2533274902322618;512357;512782;425;24;631;655
15;Shadowgasm;Shadowgasm;2736338880739054;441780;442160;380;22;127;149
16;dfunktjester;dFunkt jestEr;2533274829581469;145757;146052;295;20;117;137
17;Knottian;Knottian;2533274805216213;281150;281420;270;18;668;686
18;CallMeCraig;matsze;2533274817036922;388023;388238;215;16;822;838
19;RoslindaleOne;RoslindaleOne;2594261035379451;443465;443655;190;14;412;426
20;Mort;Mortaigne;2533274924850886;263873;264038;165;12;252;264
21;dscharles;dscharles;2533275014769270;101845;102000;155;10;403;413
22;Sikamikanico;Sikamikanico;2599622463478870;166441;166593;152;8;359;367
23;Akosii;Akosii;2533274876129944;471001;471131;130;6;916;922
24;SheepDip;Ryuukishi634;2533274841110750;540845;540970;125;4;1144;1148
25;MasterLeePhD;Master Lee PhD;2533274793230093;542184;542244;60;2;1132;1134
25;MMarfil;MMarfil;2533274884719422;115728;115788;60;2;222;224
25;BadMoodJones;Junglee91;2533275020457265;172996;173056;60;2;27;29
28;binarymelon;binarymelon;2533274792088847;65671;65726;55;1;547;548
29;OneBadMutha;OneBadMutha;2728296738546254;79689;79729;40;1;315;316
30;Bugalugs214;bugalugs214;2535471084374195;607390;607415;25;1;398;399
31;supercommodore;supercommodore;2533274982646378;42390;42395;5;1;19;20
32;TangHao;Amir-8983;2535432952508207;97502;97502;0;0;434;434
32;TheSlickTony;TheSlickTony;2533275010815429;143278;143278;0;0;568;568
32;BrigadiersBlue;Brigadiers Blue;2533274916311937;195060;195060;0;0;269;269
32;BeardoN7x;BeardoA7x;2533274924115209;159124;159124;0;0;432;432
32;DeusJabu;DeusJabu;2535431624153776;247305;247305;0;0;751;751
32;Mark3;Mark 3;2533274791777168;198560;198560;0;0;284;284
32;profjjj;profjjj;2533274829351135;173830;173830;0;0;387;387
32;BigM_Milk4;BigMMilk-9208;2533274975549845;74119;74119;0;0;95;95
32;BananaBox39;MaidenLOKO;2533274891998560;213783;213783;0;0;12;12
